State,Account Length,Area Code,Phone,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn?
UT,Low,Low,403-8916,no,no,Low,Medium,High,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Low,High,Low,True.
FL,Medium,Low,384-1135,no,no,Low,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,High,Low,High,Low,False.
WA,Medium,Low,390-2320,no,no,Low,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
CT,Medium,Low,398-8578,no,no,Low,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Low,High,Low,False.
KY,Medium,Low,393-9424,no,yes,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,False.
NM,Medium,Low,417-6330,no,no,Low,Medium,Medium,Medium,High,Medium,High,Medium,Low,Medium,Medium,Low,High,Medium,False.
ND,Low,,340-6339,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,Low,Medium,Low,False.
NV,High,Low,380-6571,no,no,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
CA,Medium,,368-6488,no,yes,Medium,Medium,High,Medium,Medium,Medium,Medium,Low,Medium,Low,High,Low,High,Low,False.
ID,Low,Low,363-2193,no,no,Low,Low,Medium,Low,Medium,High,Medium,Low,Low,Low,High,Medium,High,Low,False.
OK,Medium,Low,328-1206,no,yes,Medium,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,High,Low,False.
IA,Low,,385-3540,no,no,Low,Medium,Medium,Medium,Medium,High,High,Medium,Medium,Medium,Medium,Low,High,Low,False.
OH,Medium,Low,337-7167,no,no,Low,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Low,Low,Medium,Low,True.
NJ,High,,372-8405,no,no,Low,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Medium,False.
IA,Medium,,377-1273,no,no,Low,High,High,High,Medium,Medium,Medium,High,Medium,High,Medium,Medium,Medium,Low,True.
DE,Medium,,380-7816,yes,no,Low,Low,Medium,Low,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,High,Medium,True.
CA,Medium,Low,402-6744,no,yes,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,True.
WY,Medium,,400-2181,yes,no,Low,High,Medium,High,Medium,Medium,Medium,Medium,Medium,High,High,Low,High,Low,True.
OR,Medium,,366-1613,no,no,Low,High,Medium,High,Medium,High,Medium,High,Low,High,Medium,Medium,High,Low,True.
ME,Medium,Low,347-8205,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,High,Low,False.
AR,Medium,Low,328-2982,no,no,Low,Low,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
ME,Medium,Low,384-8723,yes,yes,Medium,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,High,Medium,True.
WV,Medium,Low,341-7686,no,no,Low,Low,High,Low,Low,Medium,Low,Medium,Medium,Medium,High,Low,High,High,True.
PA,Medium,Low,353-6038,yes,no,Low,High,High,High,Low,Medium,Low,Medium,Medium,Medium,Medium,Low,High,Low,False.
HI,Medium,Low,416-8827,no,no,Low,Low,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,High,Medium,False.
MT,Low,Low,418-8450,no,yes,High,Medium,Medium,High,Medium,High,Medium,High,Medium,High,Medium,Low,Medium,Medium,False.
DC,Medium,,385-7861,yes,no,Low,Medium,Medium,High,Medium,High,Medium,Medium,Medium,High,Medium,Low,High,Low,False.
AR,Low,,393-3507,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,High,Low,False.
MS,Medium,Low,372-5262,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Low,Low,Medium,Medium,Low,Medium,Low,False.
OH,Medium,,411-3095,no,yes,High,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Low,Medium,Low,High,Low,False.
MO,Low,Low,331-5919,no,no,Low,Medium,High,Medium,Medium,High,Medium,Medium,Low,Medium,High,Low,High,Low,False.
TX,Medium,Low,402-1556,no,no,Low,Low,Medium,Low,High,Medium,High,Medium,Medium,Medium,Medium,Medium,High,Low,False.
MD,Medium,Low,349-7362,no,no,Low,High,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
CT,Medium,Low,339-2734,no,no,Low,Low,Medium,Low,Medium,High,Medium,Medium,Medium,Medium,High,Low,High,Low,False.
SC,Medium,Low,330-4914,no,no,Low,Low,Medium,Low,Medium,High,Medium,Low,Medium,Low,Medium,Low,High,Low,False.
MI,High,Low,371-2500,no,no,Low,Medium,Medium,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Low,High,Low,True.
SD,Low,Low,335-3681,no,no,Low,Medium,High,Medium,Medium,Medium,Medium,Low,Low,Medium,High,Low,High,Low,False.
CO,Medium,Low,405-1132,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Medium,High,Low,False.
ID,High,Low,399-9239,no,no,Low,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,High,Low,False.
AZ,Medium,,350-7227,no,yes,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
FL,Medium,Low,384-6654,no,no,Low,Medium,High,Medium,High,High,High,Medium,Medium,High,Medium,Low,High,Low,False.
MN,Low,Low,376-4271,no,yes,Medium,Medium,Medium,Medium,High,Medium,High,High,Medium,High,High,Low,High,Low,False.
DE,Low,Low,391-8124,no,yes,High,Low,Medium,Low,Medium,Medium,High,Medium,Medium,High,High,Low,High,Low,False.
MI,Medium,Low,393-2524,no,no,Low,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Low,Low,Medium,Low,False.
MS,Low,Low,384-4385,no,no,Low,Medium,High,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Low,High,Low,False.
MA,Low,Low,377-8266,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
CA,Low,Low,345-1243,no,no,Low,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,High,Low,High,Low,False.
MN,High,Low,394-8086,no,yes,High,Medium,Medium,Medium,Low,Medium,Low,Medium,Medium,Medium,Medium,Low,Medium,Low,False.
VT,Medium,,348-9145,no,no,Low,Low,Medium,Low,Medium,Medium,Medium,High,Low,High,Low,Low,Low,Low,False.
CT,Medium,Low,376-5201,no,no,Low,Medium,High,Medium,Low,Medium,Medium,Medium,High,Medium,Medium,Low,High,Low,False.
WV,Low,Low,356-2093,no,yes,High,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,False.
WV,Medium,Low,353-2080,no,no,Low,Low,High,Low,Medium,Medium,Medium,High,Medium,High,High,High,High,Low,False.
NE,Medium,Low,397-7500,no,yes,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,High,Medium,Low,High,Low,False.
NC,Low,Low,414-5786,no,yes,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
NE,Medium,Low,388-4282,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,High,High,Low,High,Low,False.
IL,High,Low,415-5132,no,no,Low,High,High,High,Medium,Medium,Medium,Medium,Low,Medium,Medium,Low,Medium,Low,False.
MA,Low,,352-4541,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,High,Low,False.
AZ,Medium,Low,373-5928,no,yes,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Low,High,Low,False.
SD,Medium,Low,406-7737,yes,yes,High,Medium,Medium,Medium,High,Medium,High,Medium,Medium,Medium,High,Low,High,Low,False.
MT,Low,,332-7607,no,yes,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Low,High,Low,False.
VT,Medium,Low,359-7788,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,False.
UT,Medium,Low,384-1549,no,no,Low,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,False.
HI,Medium,Low,352-8508,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
DC,Medium,Low,404-1002,no,yes,High,Medium,High,Medium,Low,Medium,Medium,Low,Medium,Low,High,Low,High,Low,False.
WI,Medium,Low,414-2905,no,yes,Medium,High,High,High,High,Medium,High,Medium,Medium,Medium,Medium,Medium,High,Low,False.
UT,Medium,Low,380-9849,no,yes,High,Medium,Medium,Medium,High,High,High,Low,Low,Medium,Low,Medium,Medium,Low,False.
WA,Medium,,387-6498,no,no,Low,Medium,Medium,Medium,Low,Medium,Medium,High,Medium,High,Medium,Low,High,Low,False.
SD,Low,Low,360-6024,no,yes,Medium,Medium,Medium,Medium,High,High,High,Medium,Low,Medium,High,Low,High,Low,False.
MT,Medium,,352-5815,no,no,Low,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,High,High,Low,High,Low,False.
NJ,Medium,Low,366-2273,no,no,Low,High,Medium,High,Medium,High,Medium,High,Low,High,Medium,Medium,High,Low,True.
CT,Medium,Low,414-9119,no,no,Low,Low,Medium,Low,Medium,Medium,Medium,Medium,Low,Medium,Medium,Low,Medium,Low,False.
VA,Medium,Low,409-8796,no,no,Low,Medium,High,Medium,Medium,High,Medium,Medium,Low,Medium,High,Low,High,Low,False.
NC,Medium,Low,337-2442,yes,no,Low,Medium,High,Medium,Medium,High,Medium,Medium,Low,Medium,High,Low,High,Low,False.
AK,Low,Low,404-1931,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Low,False.
MD,Low,Low,367-9765,no,yes,High,Medium,Medium,Medium,High,High,High,Low,Low,Low,Medium,Medium,High,Low,False.
IL,Medium,Low,378-7299,no,yes,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
CT,Low,Low,410-5192,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Medium,False.
KS,Medium,Low,405-1108,yes,no,Low,High,High,High,High,Medium,High,Medium,Medium,High,Medium,Medium,High,Low,True.
MA,Medium,Low,392-1734,no,yes,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Low,Medium,Medium,False.
NJ,Medium,Low,395-6030,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Low,High,Medium,False.
AR,Low,,330-5168,no,yes,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Low,Medium,Low,False.
MS,Medium,Low,334-3142,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,High,Low,False.
ND,Medium,Low,362-9983,no,yes,Medium,Medium,Medium,Medium,Medium,High,Medium,Low,Medium,Low,Medium,Low,High,Low,False.
IN,Medium,,414-2606,no,no,Low,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,High,Low,False.
MI,Medium,Low,402-4501,no,yes,Medium,Medium,High,Medium,Medium,High,High,Medium,Medium,High,Low,Low,Medium,Low,False.
AR,Medium,,387-2604,yes,no,Low,High,Medium,High,High,Medium,High,Medium,Medium,Medium,Medium,Low,High,Low,True.
VT,Medium,Low,400-3343,yes,yes,High,High,High,High,Medium,Medium,Medium,Medium,High,Medium,Medium,Low,High,Medium,False.
WV,Low,,353-2450,no,yes,High,Low,Medium,Low,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
ME,Medium,Low,406-2032,no,no,Low,Low,Medium,Medium,High,Medium,High,Low,Medium,Low,High,Low,High,Medium,False.
IA,Low,Low,409-4462,no,no,Low,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
CT,Medium,Low,392-5941,no,no,Low,Medium,High,Medium,Medium,High,High,High,Medium,High,Medium,Low,High,Low,False.
NM,Low,Low,334-9182,no,yes,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,High,Medium,High,Medium,False.
OR,High,Low,346-3445,no,yes,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,Medium,High,Low,False.
VT,Low,Low,368-9507,no,no,Low,Medium,Medium,Medium,Medium,High,High,High,Medium,High,Medium,Low,High,Low,False.
RI,Medium,Low,382-3966,yes,no,Low,Medium,Medium,Medium,High,Medium,High,High,Medium,High,High,Low,High,Medium,False.
RI,Medium,Low,334-5844,no,yes,Medium,Low,Medium,Low,Medium,Medium,Medium,Medium,Low,Medium,Medium,Low,High,Low,False.
NM,Medium,Low,362-9411,no,no,Low,Medium,Medium,Medium,High,High,High,High,Medium,High,Medium,Low,Medium,Low,False.
AL,Medium,Low,390-3565,no,no,Low,Medium,High,Medium,Medium,Medium,High,Medium,Medium,Medium,Low,Low,Low,Medium,False.
MT,High,Low,417-4810,no,no,Low,High,Medium,High,High,High,High,Medium,Medium,Medium,High,Low,High,Low,True.
CT,Low,Low,384-3389,no,no,Low,Medium,Medium,Medium,Medium,Low,Medium,High,Low,High,Medium,Low,Medium,Low,False.
TN,Low,Low,414-9717,no,no,Low,Medium,High,Medium,Medium,Medium,Medium,High,Medium,High,Medium,Low,High,Low,False.
ID,Medium,Low,357-1700,yes,no,Low,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,High,Medium,Low,High,Low,False.
TX,Low,Low,376-7207,no,yes,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,False.
NH,Medium,Low,368-7706,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,High,Medium,True.
ND,Medium,Low,346-4216,no,yes,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
SC,Medium,,370-9533,no,yes,Medium,Low,High,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Low,False.
KS,Medium,Low,372-1493,no,no,Low,Medium,Medium,Medium,High,Medium,High,Low,Medium,Medium,Medium,Medium,High,Low,False.
ME,Medium,Low,387-6031,no,no,Low,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
RI,Low,Low,366-6248,no,no,Low,High,High,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
WI,Medium,,369-3756,no,yes,High,Medium,High,Medium,High,High,High,High,Low,High,Medium,Medium,High,Low,False.
NC,Medium,,363-1719,no,no,Low,Medium,High,Medium,Medium,Medium,Medium,Low,Medium,Low,Medium,Low,High,Low,False.
OH,Low,Low,402-6666,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,High,Medium,High,Low,False.
WY,Medium,,408-9779,no,no,Low,Low,Medium,Low,Low,Medium,Medium,Medium,Medium,Medium,High,Medium,High,Low,False.
NJ,Medium,,407-2441,no,no,Low,Medium,High,Medium,High,Medium,High,Medium,Low,Medium,Medium,Low,Medium,Low,False.
ND,Medium,,384-5027,no,no,Low,Medium,High,High,Medium,High,Medium,Low,Medium,Low,High,Low,High,Low,False.
WI,Medium,,380-3161,no,no,Low,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,False.
KY,Medium,Low,360-8135,no,no,Low,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,False.
NY,Medium,Low,399-5426,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,High,Medium,Low,High,Low,False.
MO,Low,Low,385-2564,no,no,Low,Medium,High,Medium,Medium,Medium,High,Medium,Medium,Medium,High,Low,High,Low,False.
AZ,Low,,337-8618,no,no,Low,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,High,Medium,True.
MN,Low,,354-8491,no,yes,Medium,Medium,Medium,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Medium,High,Low,False.
CO,Low,Low,394-6278,no,no,Low,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,High,Medium,Low,High,Low,False.
MD,Medium,Low,405-2276,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Low,High,High,True.
AR,Low,,376-1000,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
TN,Low,Low,397-1659,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Medium,False.
DE,Low,Low,379-3953,yes,no,Low,Medium,Medium,Medium,Medium,Medium,High,Medium,Low,Medium,Medium,Low,High,Low,False.
TN,Medium,Low,418-6512,no,no,Low,Low,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Low,False.
WI,Medium,Low,392-5296,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,High,Medium,Low,Medium,Medium,False.
WV,Medium,,355-3814,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,False.
CT,Medium,Low,375-2098,no,yes,High,High,High,High,High,Medium,High,Medium,High,High,Medium,Low,High,Medium,False.
MN,High,,372-7990,no,no,Low,High,High,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,High,Low,True.
MO,Medium,Low,356-4558,no,no,Low,Medium,Medium,Medium,Low,Medium,Low,Medium,Low,Medium,High,Low,High,Low,False.
VA,Medium,,398-5788,no,no,Low,Medium,Medium,Medium,Medium,High,High,High,Medium,High,Medium,Low,High,Low,False.
NH,Medium,Low,390-4003,no,no,Low,Low,Medium,Low,Medium,Medium,Medium,Medium,High,Medium,Medium,Low,High,Low,False.
OK,Medium,Low,332-8103,no,yes,Medium,High,Medium,High,Medium,Medium,Medium,Low,Medium,Low,Medium,Low,High,Low,False.
CT,Low,Low,406-9926,yes,no,Low,Medium,High,Medium,Low,Medium,Low,Low,High,Medium,High,Medium,High,Low,True.
TN,High,Low,418-2402,no,yes,Medium,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,False.
MD,Medium,,384-3299,yes,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Low,True.
WI,Medium,,378-9090,no,yes,Low,Low,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
SD,Medium,,350-6473,no,no,Low,Medium,Medium,Medium,High,Medium,High,Medium,Low,Medium,Low,Low,Medium,Medium,False.
ND,Medium,Low,379-4583,no,yes,Medium,Low,High,Low,Medium,Medium,High,High,Medium,High,Medium,Low,High,Low,False.
VA,Medium,Low,411-5078,no,no,Low,Medium,Medium,Medium,Medium,High,Medium,Medium,Low,Medium,Medium,Medium,Medium,Low,False.
UT,Medium,,347-4982,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Low,Medium,Low,False.
MA,Medium,Low,341-9274,no,yes,High,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Low,High,Low,High,Low,False.
SD,Medium,Low,353-7461,no,no,Low,High,Medium,High,Medium,Medium,Medium,Low,Medium,Medium,High,Low,High,Medium,False.
AL,Medium,Low,371-7366,no,yes,High,High,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
AL,High,Low,395-7923,yes,no,Low,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,High,Low,High,High,True.
WV,High,Low,351-8398,no,no,Low,Medium,Medium,Medium,High,High,High,Medium,Medium,Medium,Medium,Medium,High,Low,False.
SC,Medium,Low,329-2204,no,yes,High,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Low,High,Low,False.
FL,Medium,Low,407-7507,no,yes,Medium,Medium,High,Medium,Medium,Medium,Medium,Low,Medium,Low,High,Low,High,Medium,False.
KY,Medium,Low,405-8075,no,no,Low,Medium,Medium,Medium,High,Medium,High,Medium,Low,Medium,Medium,Low,Medium,Low,False.
UT,Low,Low,390-9698,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Low,Medium,Low,High,Low,False.
NY,Medium,Low,403-4917,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Low,False.
MS,Low,Low,391-6709,no,yes,High,Medium,High,Medium,High,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Low,False.
NH,Low,Low,389-5988,no,yes,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,Low,High,Low,False.
VA,Medium,Low,372-1534,no,no,Low,Medium,Medium,Medium,High,Medium,High,High,Low,High,High,Medium,High,Low,False.
VT,Medium,,395-6369,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,High,Low,False.
WY,Low,Low,400-3197,no,no,Low,Medium,Medium,Medium,High,High,High,Medium,Medium,Medium,Medium,Medium,High,High,False.
NV,Low,,377-4169,yes,no,Low,High,High,High,Medium,Medium,High,Medium,Low,Medium,Medium,Low,High,Low,True.
WV,Medium,Low,384-5343,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Low,High,Low,False.
WA,Medium,Low,338-4472,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Low,False.
KS,Medium,Low,332-2126,no,no,Low,Medium,High,Medium,High,Low,High,Medium,Low,Medium,Medium,Medium,High,Low,False.
VT,Low,Low,349-2157,no,no,Low,Medium,High,Medium,Medium,Medium,High,High,Medium,High,Medium,Medium,High,Low,False.
OK,Medium,,393-4823,no,no,Low,High,Medium,High,Medium,High,Medium,Medium,Medium,High,Medium,Medium,High,Low,True.
GA,Medium,,385-2683,no,no,Low,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,High,Low,High,Low,False.
CO,Medium,,345-8350,no,no,Low,Medium,Medium,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Low,Medium,Low,False.
AK,Medium,Low,334-4506,no,yes,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Low,High,Low,False.
TN,Low,Low,332-3544,no,yes,Medium,Medium,Medium,Medium,High,High,High,Medium,Medium,Medium,High,Low,High,Low,False.
KY,Medium,,380-5102,no,no,Low,Low,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,High,Low,False.
PA,Low,Low,395-6149,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Medium,False.
CT,High,Low,398-8122,no,yes,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Low,High,High,Low,High,Low,False.
CT,Medium,Low,334-4438,no,no,Low,Low,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,High,Medium,False.
MN,Medium,Low,384-7459,no,no,Low,Low,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Medium,False.
WY,Medium,Low,368-3931,no,yes,High,Low,Medium,Low,Medium,Medium,Medium,Medium,Low,Medium,Medium,Low,High,Low,False.
PA,High,Low,353-1352,no,yes,Low,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Medium,High,Medium,High,Low,False.
OR,Medium,Low,348-5725,no,no,Low,High,High,High,Medium,High,High,Medium,Low,Medium,Medium,Low,Medium,Low,True.
PA,Low,Low,365-2008,no,no,Low,High,High,High,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Low,True.
OK,Medium,Low,393-3635,no,yes,Medium,Medium,High,Medium,High,Medium,High,Medium,Medium,Medium,High,Low,High,Low,False.
VT,Medium,Low,380-8727,no,no,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,High,High,True.
ID,Medium,Low,381-2376,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,High,High,Low,High,Low,False.
PA,Medium,,365-8114,no,no,Low,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,High,Low,False.
NM,Medium,Low,415-5008,no,no,Low,Medium,Medium,Medium,Medium,High,Medium,Medium,Low,Medium,Medium,Low,High,Low,False.
FL,Medium,,392-8318,no,no,Low,Medium,Medium,Medium,Medium,High,Medium,High,Medium,High,Medium,Low,Medium,Low,False.
TX,Medium,Low,401-4007,no,no,Low,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,High,Medium,False.
VT,Medium,,338-7709,no,yes,Medium,Medium,High,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
MA,Low,Low,374-1981,no,no,Low,High,Medium,High,High,Medium,High,Medium,Low,Medium,Medium,Medium,High,Low,True.
OR,Medium,Low,333-5101,no,no,Low,Medium,Medium,Medium,Medium,Medium,High,Medium,Low,Medium,Medium,Low,Medium,Medium,True.
DE,Medium,Low,345-3734,no,yes,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
FL,Medium,,384-5004,no,no,Low,High,Medium,High,Medium,Medium,High,Low,Medium,Low,Medium,Low,High,Low,True.
ID,Low,Low,341-9396,no,yes,Medium,High,Medium,High,Medium,High,Medium,Low,Medium,Low,Medium,Low,Medium,Medium,False.
MD,Low,Low,408-6302,no,no,Low,High,High,High,Low,High,Medium,Medium,Medium,High,Medium,Low,High,Low,False.
WV,Low,Low,348-7193,no,no,Low,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,High,True.
ID,Medium,Low,417-4063,no,yes,Medium,Medium,Medium,Medium,High,High,High,Low,Medium,Low,Medium,Low,High,Medium,False.
NV,Medium,Low,375-6911,no,no,Low,Medium,Medium,Medium,High,Low,High,Medium,Low,Medium,Medium,Low,High,Medium,False.
OH,Medium,Low,358-3604,no,no,Low,Medium,Medium,Medium,Medium,Medium,High,High,Medium,High,Medium,Medium,High,Low,False.
ID,Medium,Low,339-7485,yes,yes,Medium,Medium,High,Medium,Medium,Medium,Medium,Low,Medium,Medium,Medium,Low,High,Low,False.
SC,Medium,Low,368-3078,no,no,Low,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,High,Medium,False.
MO,Low,,418-7055,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,High,True.
NE,Medium,Low,386-9981,no,no,Low,Medium,Medium,Medium,Low,Medium,Low,Medium,Medium,Medium,Medium,Low,High,Medium,False.
NC,Medium,,366-2541,no,yes,High,Low,Medium,Low,High,Medium,High,Medium,Medium,Medium,High,Low,High,Low,False.
ME,Low,,335-3110,no,yes,Medium,Medium,High,Medium,High,Medium,High,Medium,Low,Medium,Medium,Low,High,Low,False.
MI,Low,,400-7809,no,no,Low,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,High,Low,High,Low,False.
AZ,Medium,Low,404-3106,yes,no,Low,High,Medium,High,Medium,High,Medium,High,Medium,High,Medium,Medium,High,Low,True.
