State,Account Length,Area Code,Phone,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn?
KY,Medium,VeryLow,403-2673,no,yes,Medium,Medium,Medium,Medium,Medium,Low,Medium,High,Medium,VeryHigh,Medium,VeryLow,VeryHigh,VeryHigh,True.
WA,Low,VeryLow,355-1735,no,no,VeryLow,Medium,VeryHigh,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,VeryLow,VeryHigh,Medium,False.
NV,High,VeryLow,416-7679,no,yes,Medium,High,High,High,Medium,Medium,High,Medium,Medium,High,High,VeryLow,VeryHigh,Low,False.
SC,Low,VeryLow,340-4972,yes,no,VeryLow,High,Medium,High,Medium,High,High,Low,Low,Medium,VeryHigh,Low,VeryHigh,Medium,True.
RI,Medium,,417-4826,yes,no,VeryLow,Medium,Medium,High,Medium,Low,Medium,Low,Medium,Medium,VeryHigh,VeryLow,VeryHigh,High,True.
ID,Low,,408-6676,no,no,VeryLow,High,High,High,Medium,Low,Medium,Medium,Medium,High,Medium,VeryLow,VeryHigh,Low,False.
KY,VeryLow,VeryLow,417-6683,no,no,VeryLow,Medium,Medium,Medium,Low,Low,Medium,High,VeryHigh,VeryHigh,High,VeryLow,VeryHigh,VeryHigh,False.
ME,Low,,331-6270,no,no,VeryLow,Low,VeryHigh,Low,High,Medium,High,Medium,High,High,Low,Low,VeryHigh,Low,False.
SD,Medium,VeryLow,404-9754,no,no,VeryLow,Medium,Medium,Medium,High,Medium,VeryHigh,Medium,Medium,Medium,VeryHigh,Low,VeryHigh,VeryLow,False.
SC,Medium,,364-9425,no,yes,VeryLow,Medium,Medium,Medium,High,Medium,High,Medium,Low,High,Medium,VeryLow,VeryHigh,High,False.
TN,Medium,VeryLow,339-6477,no,no,VeryLow,High,High,VeryHigh,High,Medium,High,Low,Medium,Medium,VeryHigh,Low,VeryHigh,High,True.
MT,Medium,VeryLow,362-2787,no,yes,Low,Low,High,Low,High,Medium,High,Medium,Medium,Medium,Medium,Low,VeryHigh,Medium,False.
WI,Low,VeryLow,405-9233,no,no,VeryLow,VeryLow,High,VeryLow,Low,Medium,Medium,Low,Medium,Medium,High,VeryLow,VeryHigh,VeryLow,False.
AK,Low,VeryLow,416-1845,no,no,VeryLow,Medium,Medium,Medium,Medium,High,Medium,Low,Medium,Medium,High,Low,VeryHigh,VeryLow,False.
AZ,Low,VeryLow,385-9657,no,no,VeryLow,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,VeryLow,VeryHigh,Low,False.
MT,Medium,VeryLow,420-5652,no,yes,High,Medium,Low,Medium,High,High,VeryHigh,Medium,Low,High,High,Medium,VeryHigh,Medium,False.
DE,Medium,VeryLow,415-1141,no,no,VeryLow,Medium,Medium,Medium,Medium,Medium,High,Medium,High,High,High,Low,VeryHigh,Medium,False.
VA,High,,334-5634,no,no,VeryLow,Medium,High,Medium,High,Medium,High,Medium,Medium,Medium,High,VeryLow,VeryHigh,Low,False.
MA,Low,,403-4200,no,no,VeryLow,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,VeryLow,VeryHigh,Medium,False.
IN,Low,,357-7893,no,no,VeryLow,High,Medium,High,High,Medium,VeryHigh,Medium,Medium,High,Low,VeryLow,VeryHigh,VeryLow,False.
MD,Low,,369-2899,no,no,VeryLow,Medium,Medium,Medium,Medium,Medium,Medium,Low,Low,Low,High,Medium,VeryHigh,VeryLow,False.
NV,Medium,,381-1026,no,yes,High,High,High,High,High,Medium,VeryHigh,Medium,High,High,High,VeryLow,VeryHigh,Low,False.
CO,Low,VeryLow,388-8722,no,no,VeryLow,Medium,High,Medium,VeryHigh,Medium,VeryHigh,Medium,High,Medium,Medium,VeryLow,VeryHigh,Low,False.
KS,Low,VeryLow,418-3135,no,no,VeryLow,High,High,VeryHigh,Low,Medium,Medium,Low,Low,Medium,VeryHigh,Low,VeryHigh,High,False.
AR,Low,VeryLow,380-3974,no,no,VeryLow,Low,High,Low,Medium,Medium,High,Medium,Low,Medium,High,VeryLow,VeryHigh,Medium,False.
WY,High,VeryLow,338-7232,no,no,VeryLow,Low,High,Low,Medium,Medium,High,Low,VeryLow,Medium,High,Medium,VeryHigh,VeryLow,False.
PA,VeryLow,VeryLow,334-5223,no,no,VeryLow,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,VeryLow,VeryHigh,High,False.
TX,Low,VeryLow,340-8323,no,no,VeryLow,VeryHigh,High,VeryHigh,Medium,Medium,Medium,Medium,VeryHigh,High,High,VeryHigh,VeryHigh,Low,True.
NY,High,VeryLow,337-6851,no,no,VeryLow,Medium,Medium,Medium,Medium,High,Medium,High,Medium,VeryHigh,VeryHigh,Low,VeryHigh,High,False.
OR,VeryLow,VeryLow,344-5973,yes,no,VeryLow,Medium,High,Medium,Medium,High,Medium,Medium,High,Medium,VeryHigh,Low,VeryHigh,Low,False.
CA,Low,,335-2261,no,no,VeryLow,Medium,Medium,Medium,Medium,Medium,High,High,Medium,High,VeryHigh,VeryLow,VeryHigh,VeryHigh,False.
NY,Medium,VeryLow,343-1458,no,no,VeryLow,Low,High,Medium,Medium,Medium,High,Medium,Medium,High,High,Medium,VeryHigh,Low,False.
AR,Low,,415-4875,no,yes,Medium,Medium,Medium,High,Low,Medium,Medium,Medium,Low,High,Medium,VeryLow,VeryHigh,High,False.
MI,Medium,,381-2726,no,no,VeryLow,High,Medium,High,High,Medium,High,Medium,High,Medium,Low,Low,VeryHigh,High,False.
OK,Low,VeryLow,395-3852,no,yes,High,High,High,High,Medium,Medium,High,VeryLow,Medium,Low,High,Low,VeryHigh,High,False.
TX,Low,VeryLow,358-7914,no,no,VeryLow,Low,High,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,VeryHigh,VeryLow,False.
NC,Low,VeryLow,332-6958,no,no,VeryLow,Low,VeryHigh,Low,Medium,VeryHigh,Medium,Medium,Low,Medium,High,Medium,VeryHigh,VeryLow,False.
ID,Low,VeryLow,355-1019,no,no,VeryLow,Medium,High,Medium,Medium,Medium,High,Medium,High,Medium,Medium,Medium,VeryHigh,High,False.
IL,Medium,VeryLow,382-9447,no,no,VeryLow,Medium,High,Medium,Low,Medium,Low,Low,Medium,Medium,Low,VeryLow,VeryHigh,Low,False.
OR,Low,VeryLow,386-8536,no,no,VeryLow,Medium,Medium,High,Medium,Medium,High,Low,Medium,Medium,High,VeryLow,VeryHigh,Medium,False.
SD,Low,,363-3818,no,no,VeryLow,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,VeryHigh,VeryLow,VeryHigh,High,False.
NE,Low,VeryLow,360-6416,no,no,VeryLow,High,High,VeryHigh,Medium,Medium,Medium,Low,Low,Medium,VeryHigh,Low,VeryHigh,VeryLow,False.
RI,Low,,332-8764,no,no,VeryLow,Medium,High,High,High,Medium,VeryHigh,Medium,Medium,Medium,Medium,Low,VeryHigh,High,False.
MD,High,VeryLow,398-4814,no,yes,VeryHigh,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,VeryHigh,High,False.
ID,High,VeryLow,410-5963,no,yes,Medium,Medium,High,Medium,High,Medium,High,Medium,High,High,Medium,High,VeryHigh,Low,False.
ME,VeryLow,VeryLow,399-6642,no,yes,High,Medium,High,Medium,Medium,Medium,High,Low,Medium,Medium,High,Low,VeryHigh,Low,False.
SD,Medium,VeryLow,390-9986,no,no,VeryLow,High,Medium,High,High,High,High,Medium,Low,High,Low,VeryLow,VeryHigh,Medium,False.
NY,Medium,VeryLow,391-1793,no,yes,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,High,High,Low,VeryHigh,Low,False.
DE,Medium,VeryLow,352-5542,no,no,VeryLow,Low,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,VeryHigh,Low,False.
OK,Low,VeryLow,386-8118,no,no,VeryLow,Medium,High,High,Low,High,Low,Medium,Low,Medium,VeryHigh,VeryLow,VeryHigh,Low,False.
SC,High,VeryLow,394-9825,no,yes,Medium,Medium,Medium,Medium,High,Medium,High,Low,Medium,Medium,High,VeryLow,VeryHigh,Medium,False.
IN,Medium,,382-4952,no,no,VeryLow,Medium,VeryHigh,Medium,Medium,Medium,High,Medium,VeryHigh,Medium,VeryHigh,VeryLow,VeryHigh,Medium,False.
NV,Low,VeryLow,387-2698,no,no,VeryLow,Medium,High,Medium,Medium,High,High,High,Medium,VeryHigh,VeryHigh,Low,VeryHigh,Low,False.
IL,Low,VeryLow,417-1360,yes,yes,High,Medium,VeryHigh,Medium,Medium,High,Medium,Medium,Medium,High,High,VeryLow,VeryHigh,Low,False.
SD,Low,,408-4836,no,no,VeryLow,VeryHigh,High,VeryHigh,Medium,Medium,Medium,High,Medium,VeryHigh,Medium,VeryLow,VeryHigh,Low,True.
OK,High,VeryLow,374-8329,yes,no,VeryLow,Medium,Medium,Medium,Medium,VeryHigh,High,Medium,Medium,Medium,VeryHigh,High,VeryHigh,VeryLow,True.
KS,Low,VeryLow,363-8424,no,yes,High,Medium,Medium,High,High,High,VeryHigh,Low,Medium,Medium,High,VeryLow,VeryHigh,Low,False.
IA,Medium,,408-8910,no,no,VeryLow,Medium,Medium,Medium,High,High,High,Medium,High,High,High,Medium,VeryHigh,VeryHigh,False.
NJ,High,VeryLow,399-3840,no,no,VeryLow,Low,High,Low,High,Low,VeryHigh,Medium,Low,High,VeryHigh,High,VeryHigh,Medium,False.
NJ,High,VeryLow,367-8692,no,no,VeryLow,High,Medium,High,High,Medium,VeryHigh,High,Low,VeryHigh,High,Low,VeryHigh,Medium,True.
MT,Low,VeryLow,387-4504,no,no,VeryLow,Medium,VeryHigh,Medium,Medium,Medium,High,VeryHigh,Medium,VeryHigh,VeryHigh,VeryLow,VeryHigh,Low,False.
IA,Low,,328-2647,no,no,VeryLow,Medium,Medium,High,VeryHigh,Medium,VeryHigh,Medium,Low,High,Medium,VeryLow,VeryHigh,High,False.
WA,Medium,VeryLow,369-7903,no,no,VeryLow,High,High,High,Medium,Medium,Medium,Low,High,Low,Medium,Low,VeryHigh,High,False.
NE,Low,VeryLow,399-6852,no,no,VeryLow,Low,High,Low,High,Medium,High,Low,Medium,Medium,Medium,Medium,VeryHigh,Low,False.
TX,Medium,VeryLow,335-4888,no,no,VeryLow,High,High,VeryHigh,High,High,High,High,Medium,VeryHigh,High,Medium,VeryHigh,Low,True.
MS,Medium,VeryLow,344-2260,no,yes,Medium,Low,Medium,Low,Medium,High,High,Medium,High,Medium,High,VeryLow,VeryHigh,Low,False.
IA,Medium,,349-4070,no,yes,Low,Low,High,Low,Medium,VeryHigh,Medium,High,Low,VeryHigh,High,VeryLow,VeryHigh,Medium,False.
WI,Medium,VeryLow,394-6505,no,yes,High,High,Low,High,Medium,Medium,High,Low,Medium,Medium,High,Low,VeryHigh,Medium,False.
MT,Low,VeryLow,419-3612,no,yes,Medium,High,Low,High,High,Medium,VeryHigh,Medium,Medium,Medium,High,Medium,VeryHigh,Low,False.
GA,Low,VeryLow,356-1952,no,no,VeryLow,Low,High,Low,Medium,High,High,Low,Low,Medium,Medium,Low,VeryHigh,High,False.
MT,Low,,416-7866,yes,yes,High,Medium,VeryHigh,Medium,Medium,High,Medium,Medium,Medium,High,High,High,VeryHigh,VeryLow,False.
ND,Low,VeryLow,398-1759,no,no,VeryLow,High,VeryHigh,High,High,Medium,VeryHigh,Low,Medium,Low,VeryHigh,Low,VeryHigh,VeryHigh,False.
VT,Medium,VeryLow,338-9950,no,no,VeryLow,Medium,High,Medium,Medium,Medium,High,High,High,High,High,Low,VeryHigh,Low,False.
SD,Medium,,412-7278,no,no,VeryLow,Medium,High,High,Medium,High,Medium,Medium,Medium,High,High,Low,VeryHigh,High,False.
OH,High,,347-1263,no,yes,Medium,Medium,High,Medium,Medium,High,Medium,High,High,High,Medium,Medium,VeryHigh,High,False.
OH,Medium,VeryLow,386-5684,no,yes,Medium,Medium,High,High,Medium,Medium,High,Medium,Low,High,Medium,VeryLow,VeryHigh,Medium,False.
MT,Medium,VeryLow,334-4354,no,no,VeryLow,High,Medium,High,Low,High,Low,High,Medium,High,Medium,Low,VeryHigh,Low,False.
IL,Low,VeryLow,398-5970,yes,no,VeryLow,High,High,VeryHigh,Medium,Medium,Medium,Medium,Medium,High,Medium,Low,VeryHigh,Low,False.
NV,High,VeryLow,330-3429,no,no,VeryLow,Low,Medium,Low,Medium,High,High,Medium,Medium,High,High,Low,VeryHigh,Medium,False.
UT,Medium,VeryLow,418-4637,no,no,VeryLow,High,High,VeryHigh,High,High,High,Low,VeryHigh,Low,VeryHigh,Low,VeryHigh,VeryLow,False.
NH,Low,VeryLow,393-7322,no,no,VeryLow,Medium,High,Medium,Medium,High,High,Low,High,Low,Medium,VeryLow,VeryHigh,Low,False.
LA,Low,VeryLow,353-5557,no,no,VeryLow,Medium,High,High,Low,Medium,Medium,Low,Medium,Medium,VeryHigh,VeryLow,VeryHigh,Low,False.
VT,Medium,VeryLow,411-5334,no,no,VeryLow,Low,Medium,Medium,High,High,High,Medium,High,High,VeryHigh,Medium,VeryHigh,High,False.
NY,VeryLow,VeryLow,398-8588,no,yes,Low,Low,Medium,Low,Medium,High,Medium,Medium,Medium,High,High,VeryLow,VeryHigh,Medium,False.
CT,Medium,VeryLow,374-7285,no,no,VeryLow,High,Low,High,High,Medium,High,High,Medium,VeryHigh,High,Medium,VeryHigh,VeryLow,False.
KS,Low,VeryLow,379-7215,no,no,VeryLow,High,High,VeryHigh,Medium,VeryHigh,High,High,Low,VeryHigh,Medium,VeryLow,VeryHigh,High,True.
MI,Medium,,357-7875,no,yes,Medium,Medium,High,High,High,Low,VeryHigh,Medium,Medium,High,Medium,Low,VeryHigh,VeryLow,False.
SD,Medium,,393-9677,no,yes,High,High,High,VeryHigh,High,High,High,Low,Medium,Low,High,VeryLow,VeryHigh,VeryLow,False.
ME,Medium,VeryLow,345-9598,no,no,VeryLow,Medium,High,Medium,High,High,VeryHigh,Medium,High,High,High,Low,VeryHigh,Low,False.
MD,Low,VeryLow,353-3203,no,no,VeryLow,Low,High,Low,Low,VeryHigh,Medium,High,Medium,VeryHigh,High,Low,VeryHigh,Medium,False.
VA,Low,VeryLow,330-7486,no,no,VeryLow,Medium,Medium,Medium,Medium,High,High,Medium,Low,High,Medium,VeryLow,VeryHigh,Medium,False.
NJ,Medium,VeryLow,397-6425,no,no,VeryLow,Medium,Low,Medium,High,High,High,Low,Low,Medium,High,Low,VeryHigh,Low,False.
TN,Medium,,338-1815,no,yes,Medium,Medium,Medium,Medium,High,Medium,VeryHigh,Medium,High,High,VeryHigh,Low,VeryHigh,VeryLow,False.
DC,Low,VeryLow,406-5023,no,no,VeryLow,Medium,Medium,Medium,High,Medium,High,Low,Medium,Medium,High,VeryLow,VeryHigh,VeryHigh,False.
DC,Medium,VeryLow,368-2458,no,no,VeryLow,Medium,High,Medium,Medium,Medium,Medium,VeryLow,VeryLow,Low,High,Low,VeryHigh,Low,False.
OR,Low,VeryLow,400-8375,no,no,VeryLow,High,High,High,High,High,High,Medium,Medium,Medium,High,VeryLow,VeryHigh,VeryLow,True.
RI,Low,VeryLow,387-8201,no,no,VeryLow,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,VeryHigh,Low,VeryHigh,Low,False.
AK,Medium,,346-4360,no,no,VeryLow,Medium,High,Medium,VeryHigh,High,VeryHigh,High,Low,High,Low,Medium,VeryHigh,Medium,False.
WI,High,VeryLow,412-8811,no,no,VeryLow,Medium,VeryHigh,Medium,Low,High,Low,Low,Low,Medium,Medium,Low,VeryHigh,High,False.
IN,Medium,VeryLow,413-3990,no,no,VeryLow,Medium,High,Medium,High,High,High,Medium,High,High,High,Low,VeryHigh,Low,False.
MI,Low,VeryLow,345-2448,no,no,VeryLow,Low,High,Medium,VeryHigh,Medium,VeryHigh,Medium,High,High,Medium,Low,VeryHigh,Medium,False.
ID,Low,,394-4512,no,yes,Medium,Medium,High,High,Low,High,Medium,Medium,High,High,Medium,VeryLow,VeryHigh,Medium,False.
NH,Low,VeryLow,400-8538,yes,no,VeryLow,High,VeryHigh,High,High,Medium,VeryHigh,Medium,High,High,High,VeryLow,VeryHigh,VeryHigh,True.
MN,High,VeryLow,412-8769,no,no,VeryLow,High,VeryHigh,High,Low,High,Medium,High,High,VeryHigh,VeryHigh,VeryLow,VeryHigh,VeryLow,False.
AZ,Medium,VeryLow,390-1552,no,no,VeryLow,Low,High,Medium,Medium,Medium,Medium,VeryLow,Low,Low,Low,Low,VeryHigh,Low,False.
MN,Medium,VeryLow,389-2477,no,no,VeryLow,High,High,High,Medium,High,High,Medium,Medium,High,VeryHigh,Medium,VeryHigh,Medium,False.
MO,Medium,VeryLow,389-4695,no,no,VeryLow,Medium,Medium,High,VeryHigh,High,VeryHigh,Medium,Low,High,High,Low,VeryHigh,VeryLow,False.
AL,Low,VeryLow,406-8037,no,no,VeryLow,Medium,High,Medium,Low,High,Low,High,Medium,VeryHigh,High,Medium,VeryHigh,Low,False.
PA,Low,VeryLow,382-9138,no,yes,Medium,High,High,High,Medium,High,Medium,Medium,Low,High,High,Low,VeryHigh,VeryLow,False.
AK,Low,,414-7942,no,no,VeryLow,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Medium,Low,VeryHigh,High,False.
MS,Medium,VeryLow,348-7071,no,yes,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,High,Medium,Low,VeryHigh,Medium,False.
IA,Low,VeryLow,404-2942,no,no,VeryLow,Low,High,Medium,Medium,Medium,Medium,Medium,Medium,High,High,Medium,VeryHigh,Low,False.
WY,High,VeryLow,348-3581,no,no,VeryLow,Low,Medium,Low,High,Medium,VeryHigh,Medium,Low,High,High,VeryLow,VeryHigh,Low,False.
NE,Medium,VeryLow,327-6764,no,no,VeryLow,Medium,High,Medium,Medium,Medium,High,Medium,Medium,High,High,Medium,VeryHigh,VeryHigh,False.
ND,VeryLow,VeryLow,405-2831,no,no,VeryLow,High,Medium,High,Medium,Medium,Medium,Low,Medium,Medium,VeryHigh,VeryLow,VeryHigh,Medium,False.
CT,VeryLow,VeryLow,416-4351,no,no,VeryLow,Medium,High,Medium,VeryHigh,Medium,VeryHigh,Medium,Medium,High,High,Medium,VeryHigh,Low,False.
NC,Medium,VeryLow,419-3196,no,yes,High,High,High,High,High,Medium,High,Low,Medium,Medium,High,Low,VeryHigh,Medium,False.
CT,VeryLow,,411-6211,no,no,VeryLow,Medium,Medium,Medium,High,Medium,High,Low,Low,Medium,Medium,VeryLow,VeryHigh,Medium,False.
ND,Low,VeryLow,391-8369,no,no,VeryLow,High,High,High,Low,VeryHigh,Medium,Medium,Medium,High,High,Low,VeryHigh,Medium,False.
WA,Medium,VeryLow,416-4464,no,no,VeryLow,Medium,Medium,Medium,High,Medium,High,Medium,Medium,Medium,VeryHigh,VeryLow,VeryHigh,VeryLow,False.
NV,Medium,VeryLow,347-1814,no,no,VeryLow,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,Medium,High,Low,VeryHigh,VeryLow,False.
CO,Medium,VeryLow,386-7337,no,no,VeryLow,High,High,High,Medium,High,Medium,Low,Medium,Medium,VeryHigh,Low,VeryHigh,VeryLow,False.
KS,Low,,375-8505,no,yes,Medium,High,Medium,High,Low,High,Low,Low,Low,Low,VeryHigh,Low,VeryHigh,VeryLow,False.
CO,Low,,407-5056,no,no,VeryLow,Medium,Low,Medium,Medium,High,Medium,Medium,Low,Medium,High,Low,VeryHigh,Medium,False.
MO,Low,VeryLow,367-8924,no,no,VeryLow,Low,High,Low,High,High,VeryHigh,Medium,Medium,Medium,High,Low,VeryHigh,Low,False.
MA,Low,,419-5171,no,no,VeryLow,VeryHigh,High,VeryHigh,High,Medium,VeryHigh,High,High,VeryHigh,High,Low,VeryHigh,High,True.
NY,Medium,VeryLow,396-7687,no,yes,High,VeryLow,High,VeryLow,Medium,Medium,Medium,Low,Medium,Low,VeryHigh,Medium,VeryHigh,VeryLow,False.
AK,Medium,VeryLow,394-4548,no,no,VeryLow,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,High,Medium,Low,VeryHigh,VeryLow,False.
WI,Medium,VeryLow,382-6438,no,no,VeryLow,High,High,High,High,Medium,High,Medium,Medium,Medium,High,VeryLow,VeryHigh,Medium,False.
NH,Low,VeryLow,413-2194,no,no,VeryLow,VeryHigh,High,VeryHigh,Medium,High,High,Medium,Low,High,High,Low,VeryHigh,Medium,True.
TN,Medium,,366-2622,no,no,VeryLow,Low,Medium,Low,Medium,High,Medium,Low,Low,Medium,High,Low,VeryHigh,Medium,False.
NY,VeryLow,VeryLow,416-7591,no,no,VeryLow,High,Medium,High,High,Medium,High,Low,Low,Medium,Medium,Medium,VeryHigh,VeryLow,False.
GA,Medium,VeryLow,355-2634,yes,yes,Low,High,Medium,High,Medium,High,Medium,Medium,Medium,High,VeryHigh,VeryLow,VeryHigh,VeryLow,True.
MN,Medium,VeryLow,422-5350,no,no,VeryLow,High,VeryHigh,High,High,Medium,VeryHigh,Medium,Low,High,High,Low,VeryHigh,Medium,True.
MI,Medium,,329-2388,no,no,VeryLow,Medium,Medium,Medium,Medium,Medium,High,Low,Low,Medium,Medium,Low,VeryHigh,VeryLow,False.
ID,Medium,VeryLow,381-5273,no,yes,Medium,Medium,High,Medium,High,High,High,Low,Medium,Medium,High,VeryLow,VeryHigh,High,False.
CT,Medium,VeryLow,421-6694,no,yes,Medium,Low,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,VeryHigh,Medium,False.
NC,Medium,VeryLow,342-1702,no,no,VeryLow,Low,Medium,Low,Low,High,Medium,VeryHigh,Low,VeryHigh,VeryHigh,VeryLow,VeryHigh,VeryLow,False.
LA,High,VeryLow,381-4029,no,no,VeryLow,Low,High,Medium,Medium,Medium,High,Low,Low,Medium,High,VeryLow,VeryHigh,VeryHigh,True.
NJ,Low,VeryLow,335-2967,no,no,VeryLow,VeryHigh,High,VeryHigh,High,High,VeryHigh,Medium,Low,High,High,Low,VeryHigh,Medium,True.
TX,Medium,VeryLow,416-6594,no,no,VeryLow,High,Medium,High,Medium,High,Medium,Medium,Medium,Medium,VeryHigh,Low,VeryHigh,High,False.
CA,Medium,,388-6026,yes,no,VeryLow,Medium,VeryHigh,Medium,Medium,Medium,Medium,Medium,Medium,High,VeryHigh,VeryLow,VeryHigh,VeryLow,True.
MD,VeryLow,,367-1024,no,no,VeryLow,Medium,Medium,Medium,Low,Medium,Low,Low,Low,Medium,VeryHigh,Low,VeryHigh,Low,False.
WY,Medium,VeryLow,386-7118,no,no,VeryLow,High,Medium,High,Medium,High,Medium,Medium,High,Medium,High,Medium,VeryHigh,VeryHigh,False.
TX,VeryLow,,346-2020,yes,no,VeryLow,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,High,High,VeryLow,VeryHigh,VeryLow,True.
CA,Medium,VeryLow,329-9067,no,no,VeryLow,High,High,High,High,High,High,Medium,Low,High,High,Low,VeryHigh,VeryLow,True.
UT,Low,,329-6144,no,no,VeryLow,Medium,Medium,Medium,High,Medium,High,Medium,Low,High,VeryHigh,VeryLow,VeryHigh,Low,False.
WA,VeryLow,,332-1502,no,no,VeryLow,Low,High,Low,High,Medium,VeryHigh,Low,Medium,Medium,High,VeryLow,VeryHigh,Low,False.
MS,Low,,342-8320,no,yes,Medium,High,Medium,VeryHigh,High,Medium,High,High,Medium,VeryHigh,VeryHigh,VeryLow,VeryHigh,VeryLow,False.
OH,Medium,VeryLow,411-5748,no,no,VeryLow,Low,Medium,Low,Medium,High,Medium,Medium,Low,Medium,Medium,VeryLow,VeryHigh,Low,False.
KS,VeryLow,VeryLow,381-9367,no,no,VeryLow,VeryLow,High,VeryLow,Medium,Medium,Medium,High,Medium,VeryHigh,High,VeryLow,VeryHigh,High,False.
RI,Medium,VeryLow,400-1280,no,yes,Medium,Medium,Low,Medium,High,High,High,High,Low,VeryHigh,Low,High,High,Low,False.
IN,Low,,360-5794,no,no,VeryLow,High,High,High,Medium,Medium,Medium,High,Medium,VeryHigh,High,Low,VeryHigh,Low,False.
VT,VeryLow,VeryLow,373-3538,no,no,VeryLow,Medium,Medium,High,Medium,Medium,High,Medium,Medium,High,High,Low,VeryHigh,High,False.
MT,Low,VeryLow,394-9942,no,yes,Medium,Low,High,Medium,Low,Medium,Low,Medium,Medium,High,High,Low,VeryHigh,Medium,False.
CT,High,VeryLow,380-3329,no,yes,Medium,Medium,Medium,Medium,High,High,High,High,High,VeryHigh,Medium,Low,VeryHigh,Medium,False.
NM,Low,VeryLow,334-7618,no,no,VeryLow,High,Medium,High,High,Medium,High,Low,Medium,Medium,High,High,VeryHigh,Low,False.
OH,Low,VeryLow,327-9289,no,yes,High,Medium,Medium,Medium,Medium,Medium,High,High,Low,VeryHigh,High,Low,VeryHigh,Low,False.
GA,VeryHigh,,351-2589,no,no,VeryLow,Low,VeryHigh,Low,Medium,Medium,Medium,Medium,Medium,Medium,Low,VeryLow,VeryHigh,High,False.
MN,Medium,,368-6892,no,yes,High,Medium,High,Medium,High,Medium,High,Medium,Medium,High,High,Medium,VeryHigh,Medium,False.
CT,Low,VeryLow,337-9303,no,no,VeryLow,Medium,Low,High,High,High,High,High,Low,VeryHigh,VeryHigh,VeryLow,VeryHigh,Low,False.
AL,Medium,VeryLow,377-5258,no,no,VeryLow,Medium,VeryHigh,Medium,High,Medium,High,Low,High,Medium,High,VeryLow,VeryHigh,VeryLow,False.
WV,VeryLow,VeryLow,348-5767,no,no,VeryLow,Medium,High,High,VeryHigh,Medium,VeryHigh,Medium,Medium,Medium,High,Medium,VeryHigh,Low,False.
NH,Medium,VeryLow,373-3549,no,no,VeryLow,High,High,High,Medium,High,High,Low,Medium,Medium,Medium,VeryLow,VeryHigh,VeryLow,False.
WY,Medium,VeryLow,422-8344,no,no,VeryLow,Medium,High,Medium,High,High,High,Medium,High,High,High,VeryLow,VeryHigh,High,False.
VA,Low,,411-2958,yes,no,VeryLow,High,High,High,Medium,High,High,High,Medium,VeryHigh,High,Low,VeryHigh,High,True.
VT,VeryLow,VeryLow,384-2908,no,no,VeryLow,Medium,Low,High,Low,High,Medium,High,Low,High,VeryHigh,Low,VeryHigh,VeryHigh,False.
OH,Medium,,347-6393,no,yes,High,Low,High,Low,High,High,High,High,Medium,High,Medium,VeryLow,VeryHigh,Medium,False.
MT,Medium,VeryLow,385-7148,no,no,VeryLow,Low,Medium,Low,Medium,VeryHigh,High,Low,Medium,Medium,High,VeryLow,VeryHigh,Low,True.
MA,Low,VeryLow,419-2767,no,no,VeryLow,Medium,High,Medium,Low,Medium,Low,Medium,Medium,Medium,High,Low,VeryHigh,High,False.
VA,High,VeryLow,375-1746,no,no,VeryLow,Low,Medium,Low,Medium,Medium,Medium,Low,Low,Medium,High,VeryLow,VeryHigh,Low,False.
NM,Medium,VeryLow,362-7870,no,no,VeryLow,Medium,High,Medium,Medium,High,Medium,High,Low,VeryHigh,High,Low,VeryHigh,Low,False.
AR,Low,VeryLow,410-3725,yes,no,VeryLow,Medium,VeryHigh,High,Medium,High,Medium,Low,Low,Medium,High,Low,VeryHigh,VeryLow,False.
NE,Medium,VeryLow,387-1535,no,no,VeryLow,High,Medium,High,High,Medium,VeryHigh,Low,Medium,Medium,High,Low,VeryHigh,High,True.
WY,Low,VeryLow,329-2045,no,no,VeryLow,Medium,High,Medium,High,Medium,High,Medium,Medium,High,High,Medium,VeryHigh,Low,False.
