State,Account Length,Area Code,Phone,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn?
MA,0.777,-0.689,341-9274,no,yes,2.039,0.406,-0.371,0.406,-0.881,-1.261,-0.88,-1.376,-0.414,-1.375,1.24,0.212,1.241,-1.188,False.
SD,0.676,-0.524,353-7461,no,no,-0.592,1.24,-0.47,1.24,-0.361,-2.014,-0.36,-1.141,0.608,-1.142,1.599,-1.008,1.599,1.093,False.
AL,-0.228,-0.689,371-7366,no,yes,2.185,1.146,-0.221,1.146,-0.814,2.203,-0.815,0.181,0.403,0.18,-0.479,-1.414,-0.484,-0.428,False.
AL,2.409,-0.524,395-7923,yes,no,-0.592,-0.964,-1.018,-0.964,0.42,0.747,0.421,-0.533,-0.261,-0.531,1.24,0.212,1.241,2.613,True.
WV,2.259,-0.689,351-8398,no,no,-0.592,-0.326,0.178,-0.326,0.793,0.998,0.793,0.188,-0.874,0.189,0.237,1.024,0.233,-0.428,False.
SC,-0.052,-0.524,329-2204,no,yes,1.819,-0.012,-0.371,-0.012,0.736,0.095,0.737,-0.696,-0.21,-0.694,0.13,-1.414,0.127,0.332,False.
FL,0.124,-0.524,407-7507,no,yes,1.673,0.324,1.224,0.324,-1.53,0.496,-1.53,-1.686,0.046,-1.687,0.739,-0.195,0.737,1.093,False.
KY,-0.328,-0.524,405-8075,no,no,-0.592,-0.58,-0.919,-0.58,2.124,-1.662,2.124,0.683,-1.079,0.681,-1.375,-0.195,-1.373,0.332,False.
UT,-0.579,-0.524,390-9698,no,no,-0.592,0.245,-0.769,0.245,-0.57,0.245,-0.569,-1.409,0.966,-1.41,-0.013,-1.414,-0.019,-1.188,False.
NY,-0.077,-0.689,403-4917,no,no,-0.592,-0.148,-0.072,-0.148,-0.516,-0.658,-0.516,-0.223,1.528,-0.224,-0.873,0.618,-0.869,-0.428,False.
MS,-2.111,-0.689,391-6709,no,yes,1.966,0.344,1.125,0.344,1.373,-1.311,1.373,0.179,1.528,0.18,-0.766,2.243,-0.762,-0.428,False.
NH,-1.132,-0.524,389-5988,no,yes,1.162,-1.066,-0.67,-1.066,-0.335,-1.211,-0.335,1.3,-0.108,1.301,0.882,-0.601,0.883,-0.428,False.
VA,-0.429,-0.524,372-1534,no,no,-0.592,-0.91,0.227,-0.911,1.519,-2.014,1.519,2.067,-1.334,2.066,1.348,0.618,1.347,0.332,False.
VT,-0.152,1.719,395-6369,no,no,-0.592,0.434,-0.221,0.434,-0.639,-1.964,-0.639,-0.551,0.25,-0.549,1.24,-0.601,1.241,0.332,False.
WY,-2.136,-0.524,400-3197,no,no,-0.592,-0.093,-0.869,-0.093,1.574,1.099,1.575,-0.577,-1.028,-0.575,0.094,1.431,0.1,2.613,False.
NV,-0.63,1.719,377-4169,yes,no,-0.592,1.124,0.975,1.124,0.608,-0.207,0.607,0.382,-1.692,0.383,-0.121,-1.414,-0.125,-0.428,True.
WV,-0.203,-0.524,384-5343,no,no,-0.592,-0.699,-0.271,-0.699,0.395,-0.006,0.396,0.519,-1.488,0.519,-0.013,-0.601,-0.019,-1.188,False.
WA,-0.454,-0.689,338-4472,no,no,-0.592,-0.826,-0.221,-0.825,-0.666,-1.11,-0.667,-0.779,1.17,-0.778,-0.909,0.212,-0.908,0.332,False.
KS,0.551,-0.524,332-2126,no,no,-0.592,-0.306,0.925,-0.306,0.955,-2.466,0.955,-0.646,-1.181,-0.646,-0.443,2.243,-0.444,-0.428,False.
VT,-0.931,-0.689,349-2157,no,no,-0.592,-0.629,0.776,-0.629,0.541,0.496,0.54,1.434,-0.465,1.433,-0.479,1.431,-0.484,-0.428,False.
OK,-0.479,1.719,393-4823,no,no,-0.592,2.755,-1.367,2.755,0.144,0.998,0.145,1.31,0.097,1.31,0.13,0.618,0.127,-1.188,True.
GA,0.149,1.719,385-2683,no,no,-0.592,0.27,-0.171,0.271,-0.29,1.551,-0.289,-0.446,0.301,-0.448,0.882,-1.414,0.883,0.332,False.
CO,0.224,1.719,345-8350,no,no,-0.592,-0.879,-0.371,-0.879,1.414,0.295,1.414,-0.16,0.25,-0.158,-1.124,-0.195,-1.121,-0.428,False.
AK,-0.127,-0.689,334-4506,no,yes,1.527,-0.547,-0.47,-0.547,-0.82,-1.261,-0.82,0.538,-2.305,0.536,-0.622,-0.601,-0.616,-0.428,False.
TN,-1.358,-0.524,332-3544,no,yes,1.6,0.309,-0.371,0.309,0.797,2.002,0.797,0.497,0.914,0.497,0.954,-0.195,0.949,0.332,False.
KY,0.35,1.719,380-5102,no,no,-0.592,-1.47,0.327,-1.47,-1.102,-0.207,-1.103,-1.018,-0.057,-1.019,1.384,-0.195,1.387,0.332,False.
PA,-0.805,-0.524,395-6149,no,no,-0.592,-0.664,-0.62,-0.665,-1.167,-0.709,-1.168,-0.136,-0.874,-0.136,0.202,0.212,0.206,1.093,False.
CT,1.556,-0.689,398-8122,no,yes,2.331,0.957,-2.214,0.957,0.213,-0.458,0.213,1.337,-1.334,1.336,0.739,-0.601,0.737,0.332,False.
CT,-0.278,-0.524,334-4438,no,no,-0.592,-2.607,-1.018,-2.607,-0.901,0.245,-0.901,-0.512,0.557,-0.509,1.42,0.212,1.414,1.093,False.
MN,-0.077,-0.524,384-7459,no,no,-0.592,-1.964,0.327,-1.964,-0.288,0.145,-0.289,-0.506,0.506,-0.505,0.094,-0.195,0.1,1.093,False.
WY,-0.278,-0.689,368-3931,no,yes,2.258,-1.56,-0.57,-1.56,0.357,-0.458,0.356,-0.069,-1.794,-0.07,0.417,0.212,0.419,-0.428,False.
PA,1.832,-0.524,353-1352,no,yes,0.504,0.772,2.121,0.772,0.19,0.747,0.189,0.414,0.454,0.413,0.775,1.837,0.777,-0.428,False.
OR,-0.152,-0.524,348-5725,no,no,-0.592,1.638,0.975,1.638,0.645,0.998,0.644,-0.427,-1.999,-0.426,-1.052,-0.195,-1.054,0.332,True.
PA,-0.554,-0.524,365-2008,no,no,-0.592,1.626,0.676,1.625,-0.305,0.546,-0.305,1.26,-0.619,1.262,-1.41,1.024,-1.413,-0.428,True.
OK,0.551,-0.524,393-3635,no,yes,1.381,0.348,1.324,0.348,0.947,0.245,0.948,-0.547,1.221,-0.549,0.811,0.212,0.817,-0.428,False.
VT,-0.052,-0.524,380-8727,no,no,-0.592,-1.18,-1.268,-1.18,0.338,0.546,0.338,1.068,-0.108,1.068,0.452,1.024,0.458,4.134,True.
ID,0.325,-0.524,381-2376,no,no,-0.592,0.41,-0.022,0.41,-0.104,0.095,-0.105,1.798,1.017,1.798,1.097,0.212,1.095,0.332,False.
PA,1.003,1.719,365-8114,no,no,-0.592,0.658,0.626,0.658,-0.008,-0.96,-0.008,-0.931,0.352,-0.931,0.775,0.618,0.777,-0.428,False.
NM,0.777,-0.689,415-5008,no,no,-0.592,-0.181,0.327,-0.182,0.166,1.048,0.166,0.103,-1.079,0.101,0.452,-1.008,0.458,-0.428,False.
FL,0.802,1.719,392-8318,no,no,-0.592,0.403,-0.769,0.403,-0.623,0.797,-0.623,1.689,-1.028,1.688,-1.518,-0.195,-1.519,-1.188,False.
TX,0.802,-0.689,401-4007,no,no,-0.592,0.759,1.623,0.759,-0.804,2.002,-0.804,-0.773,-0.823,-0.773,-0.658,-0.601,-0.656,1.853,False.
VT,-0.203,1.719,338-7709,no,yes,1.746,0.715,0.825,0.715,-1.696,-1.964,-1.695,-0.162,-0.772,-0.162,-0.3,0.212,-0.298,0.332,False.
MA,-1.684,-0.524,374-1981,no,no,-0.592,2.092,-0.57,2.092,1.41,-1.462,1.41,-0.448,-1.232,-0.448,0.273,2.243,0.273,0.332,True.
OR,0.978,-0.524,333-5101,no,no,-0.592,-1.092,0.377,-1.092,0.777,-0.809,0.776,0.307,-1.334,0.308,-0.909,-0.601,-0.908,1.853,True.
DE,-0.127,-0.524,345-3734,no,yes,1.308,-0.073,-0.221,-0.073,0.111,-0.809,0.111,-0.452,0.25,-0.452,0.309,-1.008,0.312,0.332,False.
FL,1.078,1.719,384-5004,no,no,-0.592,1.813,-0.271,1.813,0.783,-0.508,0.783,-1.599,-0.517,-1.599,0.488,0.212,0.485,-0.428,True.
ID,-1.936,-0.689,341-9396,no,yes,1.527,1.038,0.227,1.038,-0.201,0.697,-0.2,-1.421,0.25,-1.419,-1.088,-1.008,-1.094,1.093,False.
MD,-1.182,-0.524,408-6302,no,no,-0.592,1.727,0.626,1.727,-1.605,2.806,-1.604,1.32,0.863,1.319,0.524,-0.601,0.525,-0.428,False.
WV,-1.283,-0.689,348-7193,no,no,-0.592,-0.894,1.424,-0.894,-0.798,-0.307,-0.799,0.119,-0.619,0.119,-1.661,1.837,-1.665,2.613,True.
ID,-0.228,-0.524,417-4063,no,yes,1.089,-0.227,-0.869,-0.227,1.136,1.45,1.136,-1.671,0.506,-1.67,0.345,-0.601,0.339,1.853,False.
NV,-0.127,-0.689,375-6911,no,no,-0.592,0.329,-1.616,0.329,0.977,-2.365,0.976,-0.389,-1.692,-0.391,0.094,-0.601,0.1,1.093,False.
OH,1.129,-0.524,358-3604,no,no,-0.592,-0.189,-0.371,-0.188,0.59,-1.462,0.591,1.363,0.761,1.363,-0.443,1.024,-0.444,0.332,False.
ID,0.928,-0.524,339-7485,yes,yes,0.65,0.834,0.776,0.834,-0.544,-0.608,-0.544,-1.089,-0.057,-1.09,0.524,-0.195,0.525,-1.188,False.
SC,0.023,-0.689,368-3078,no,no,-0.592,-0.097,-1.367,-0.096,0.251,0.697,0.25,-0.715,0.812,-0.716,0.022,0.212,0.02,1.853,False.
MO,-0.63,1.719,418-7055,no,no,-0.592,-0.919,-0.819,-0.919,-0.463,-1.01,-0.463,0.554,-0.67,0.554,-0.981,-0.601,-0.975,2.613,True.
NE,-0.052,-0.524,386-9981,no,no,-0.592,0.371,-1.716,0.371,-1.836,0.195,-1.836,0.649,-0.925,0.651,0.417,-1.008,0.419,1.093,False.
NC,-0.454,1.719,366-2541,no,yes,2.039,-1.54,-0.67,-1.541,1.196,0.245,1.196,0.548,0.454,0.55,1.097,-0.195,1.095,-1.188,False.
ME,-1.634,1.719,335-3110,no,yes,1.235,-0.495,0.477,-0.495,0.825,-1.662,0.825,-1.057,-1.334,-1.059,-0.407,-1.008,-0.404,-0.428,False.
MI,-0.78,1.719,400-7809,no,no,-0.592,-0.916,0.078,-0.916,0.152,1.651,0.152,0.604,-0.363,0.602,1.455,-0.601,1.453,-0.428,False.
AZ,0.199,-0.524,404-3106,yes,no,-0.592,1.627,-0.769,1.628,-0.994,1.551,-0.994,1.919,-0.823,1.921,-0.192,1.431,-0.192,0.332,True.
AZ,-0.027,-0.524,333-2337,no,no,-0.592,0.16,2.57,0.161,-1.039,0.747,-1.038,-0.417,-0.619,-0.417,1.778,0.212,1.772,0.332,False.
HI,0.074,-0.689,353-6482,no,no,-0.592,-0.168,-0.171,-0.169,-0.767,0.546,-0.766,0.194,1.579,0.194,-1.482,-1.414,-1.479,-0.428,False.
NJ,0.124,-0.524,397-8162,no,no,-0.592,0.213,1.174,0.214,-0.006,0.797,-0.005,0.578,-1.232,0.576,-0.73,-0.601,-0.736,-0.428,False.
MS,-0.429,1.719,380-6722,no,no,-0.592,-1.918,-0.221,-1.919,-0.416,0.647,-0.416,-0.14,1.732,-0.14,0.739,-1.414,0.737,-0.428,False.
MA,-0.529,1.719,329-2918,no,no,-0.592,-0.55,1.125,-0.55,1.485,-1.261,1.486,0.801,-1.283,0.8,0.237,1.024,0.233,0.332,False.
SC,-0.027,1.719,348-8022,no,no,-0.592,-1.173,-0.67,-1.173,-1.769,-2.215,-1.769,-0.607,-1.181,-0.606,-1.124,-0.195,-1.121,-0.428,False.
MN,-0.052,-0.689,388-4459,no,no,-0.592,-0.936,-0.719,-0.936,0.058,0.245,0.057,1.616,1.579,1.618,1.384,-0.195,1.387,0.332,False.
WV,-1.283,1.719,358-3114,no,no,-0.592,-0.883,0.377,-0.883,0.306,0.145,0.305,-0.094,1.323,-0.096,0.273,0.212,0.273,-0.428,False.
MS,0.099,-0.524,343-9654,no,no,-0.592,-1.439,-2.613,-1.439,-0.826,0.948,-0.827,1.153,-2.408,1.152,0.703,-1.008,0.697,-0.428,False.
VA,0.3,-0.524,401-9909,no,yes,1.089,-0.565,0.178,-0.565,0.687,-1.662,0.686,0.018,-1.232,0.018,-0.264,0.212,-0.258,1.853,False.
MS,0.25,-0.524,404-9978,no,yes,2.039,-1.524,1.125,-1.523,-0.599,0.245,-0.599,-0.69,-0.772,-0.69,1.133,-0.195,1.135,0.332,False.
NM,1.505,-0.689,397-8011,no,no,-0.592,-1.327,1.025,-1.327,1.093,-2.717,1.092,0.916,1.579,0.914,0.846,-0.601,0.843,0.332,False.
TX,-0.78,-0.524,341-8719,no,no,-0.592,0.974,-0.271,0.974,2.02,0.546,2.02,1.082,0.199,1.081,0.954,1.024,0.949,-1.188,True.
HI,-0.102,-0.524,408-1242,no,yes,2.55,-1.077,0.227,-1.077,1.168,0.747,1.169,0.426,-0.006,0.427,-0.694,0.212,-0.696,1.093,False.
WA,0.727,1.719,406-7726,no,no,-0.592,-1.019,-1.517,-1.019,1.375,-0.056,1.375,0.764,-0.874,0.765,-2.414,0.618,-2.408,-1.188,False.
WI,-0.228,-0.524,351-2773,no,no,-0.592,-0.405,0.028,-0.405,1.925,-0.006,1.925,0.317,-0.057,0.317,1.276,-0.601,1.281,-0.428,False.
CO,0.45,-0.689,368-6174,no,no,-0.592,-1.019,-1.616,-1.019,0.121,-0.608,0.12,-0.86,-0.363,-0.861,1.635,-1.414,1.639,-1.188,False.
NV,0.35,-0.524,334-5029,no,no,-0.592,1.958,1.224,1.958,0.093,-1.311,0.092,-0.187,2.09,-0.189,-1.196,0.618,-1.2,-0.428,True.
RI,0.827,-0.524,413-1789,no,no,-0.592,-0.699,-0.271,-0.699,0.091,0.044,0.092,0.349,-2.05,0.347,-0.515,0.618,-0.51,-1.188,False.
VA,0.651,-0.689,414-1246,no,yes,1.235,-0.124,-0.47,-0.124,0.884,-1.813,0.883,1.96,-0.057,1.96,-1.948,-0.601,-1.943,-1.188,False.
NJ,-0.529,-0.524,330-4978,no,no,-0.592,1.633,0.975,1.633,1.973,2.354,1.974,-0.67,2.039,-0.668,-1.59,-1.414,-1.585,0.332,True.
ND,1.304,-0.524,386-1631,no,yes,1.673,0.711,1.473,0.712,-1.317,0.145,-1.316,-1.621,0.25,-1.621,-0.3,0.618,-0.298,-1.188,False.
MN,-0.403,-0.524,363-1208,no,no,-0.592,1.387,0.676,1.387,-0.126,-0.859,-0.126,1.498,-1.13,1.499,-2.342,0.212,-2.341,1.093,False.
HI,-0.554,-0.524,334-5263,no,no,-0.592,-2.532,1.174,-2.532,0.198,-0.257,0.199,0.732,-2.305,0.734,0.417,0.212,0.419,-0.428,False.
ND,-1.659,-0.524,361-4137,no,no,-0.592,1.488,-0.67,1.488,1.126,-1.11,1.127,-1.376,1.17,-1.375,-1.59,-1.008,-1.585,-0.428,False.
WI,0.476,-0.689,374-8187,no,yes,1.308,1.095,-0.321,1.095,1.152,-0.608,1.152,0.734,1.63,0.734,-0.909,-0.601,-0.908,-1.188,False.
MN,-0.83,1.719,370-1525,no,no,-0.592,0.862,-0.321,0.862,-0.643,1.45,-0.644,-0.241,0.863,-0.241,-0.013,-1.414,-0.019,-1.188,False.
DC,-1.031,-0.689,355-3801,no,no,-0.592,-0.009,2.321,-0.009,0.156,-0.558,0.157,0.936,-0.108,0.936,1.169,0.618,1.175,-0.428,True.
KS,0.476,1.719,392-5605,no,no,-0.592,-0.4,0.477,-0.4,-0.078,0.145,-0.077,-0.909,1.63,-0.909,-0.085,0.212,-0.086,-0.428,False.
MT,-0.755,1.719,363-1366,no,yes,1.089,-0.075,-0.919,-0.075,1.142,1.802,1.143,1.335,2.754,1.336,1.384,1.024,1.387,-0.428,False.
WV,0.576,-0.524,358-5274,no,no,-0.592,-0.411,0.327,-0.411,-0.654,0.597,-0.655,-0.239,0.097,-0.237,-0.515,-0.601,-0.51,1.093,False.
ME,-1.961,1.719,376-9607,no,no,-0.592,-1.224,-1.317,-1.224,-0.635,-0.257,-0.634,1.227,1.323,1.226,-1.196,-1.008,-1.2,-0.428,True.
WY,3.113,-0.524,374-1213,no,no,-0.592,0.054,2.071,0.054,0.898,-1.863,0.897,0.339,0.148,0.339,-0.515,-1.008,-0.51,-0.428,False.
NY,2.008,-0.524,421-8537,yes,no,-0.592,-0.339,-0.869,-0.339,-1.51,-0.859,-1.511,1.209,-0.108,1.209,1.384,-0.601,1.387,-1.188,True.
VT,-0.956,-0.524,351-5576,no,no,-0.592,-0.684,-0.42,-0.684,0.144,0.095,0.145,0.554,1.017,0.554,-0.981,-1.008,-0.975,0.332,False.
NC,-1.182,-0.524,407-7258,yes,no,-0.592,0.197,0.377,0.197,1.158,0.396,1.157,-1.174,0.557,-1.173,-0.192,-1.008,-0.192,0.332,True.
MO,-0.529,-0.689,405-4420,yes,yes,0.504,-0.376,0.477,-0.376,-0.599,0.998,-0.599,-1.18,-0.925,-1.182,0.596,0.212,0.591,-0.428,False.
NC,0.425,-0.689,340-2855,yes,yes,2.258,-0.477,0.277,-0.477,-1.532,0.546,-1.532,-1.643,0.148,-1.643,-0.372,0.618,-0.378,-0.428,False.
NJ,-1.483,-0.689,342-8002,yes,no,-0.592,0.017,1.324,0.017,-0.52,-0.307,-0.521,-0.703,0.71,-0.703,0.631,0.618,0.631,0.332,False.
OH,0.827,-0.689,355-6826,no,no,-0.592,0.421,0.227,0.421,0.472,-0.508,0.472,1.049,0.403,1.051,0.667,1.024,0.671,-1.188,False.
TX,-0.881,-0.524,402-3886,no,yes,1.966,0.202,-0.022,0.203,1.19,-0.357,1.189,0.171,0.403,0.172,-0.479,0.618,-0.484,-1.188,False.
WA,-0.881,-0.524,336-5900,no,no,-0.592,0.465,0.078,0.465,0.626,0.446,0.626,1.167,-0.261,1.169,-0.372,0.618,-0.378,0.332,False.
TN,0.651,-0.524,339-7684,no,yes,1.454,1.025,1.174,1.025,0.706,0.647,0.707,0.798,1.374,0.796,-0.909,-1.008,-0.908,-0.428,False.
HI,1.129,1.719,390-2433,no,no,-0.592,0.175,-1.168,0.175,-0.889,1.4,-0.889,-0.294,-0.874,-0.294,-1.016,-0.601,-1.014,-1.188,False.
WY,-0.203,-0.689,360-7246,no,yes,2.477,-0.236,0.028,-0.237,1.424,-0.809,1.424,-0.591,0.301,-0.593,0.452,-1.414,0.458,-0.428,False.
CT,-0.604,-0.524,335-6508,no,no,-0.592,1.201,-0.67,1.201,1.048,-0.859,1.048,0.762,-0.465,0.761,-0.981,-0.195,-0.975,-1.188,True.
NM,0.25,-0.524,348-6720,no,no,-0.592,-0.866,1.224,-0.867,0.397,-1.662,0.396,-1.443,0.046,-1.441,0.882,-1.008,0.883,1.853,True.
NJ,0.601,-0.524,406-6400,no,no,-0.592,0.046,-1.816,0.046,-1.207,1.048,-1.207,-0.579,-0.21,-0.58,0.488,1.024,0.485,0.332,False.
AL,0.35,1.719,390-7370,no,yes,0.431,0.23,-0.719,0.23,-2.214,-0.508,-2.214,0.564,1.017,0.563,0.094,-0.601,0.1,0.332,False.
MN,0.35,1.719,390-5055,yes,no,-0.592,-1.061,0.477,-1.061,0.379,-0.006,0.38,-0.419,1.221,-0.417,0.202,-1.008,0.206,0.332,True.
NC,0.325,-0.689,405-7542,no,no,-0.592,0.243,0.028,0.243,0.967,-0.96,0.967,-1.336,-1.079,-1.336,-0.228,-1.008,-0.232,0.332,False.
OH,0.124,-0.524,364-4927,no,no,-0.592,-0.389,0.576,-0.389,0.375,0.697,0.375,1.029,0.301,1.029,-0.407,-0.601,-0.404,-1.188,False.
ND,0.425,-0.524,329-3458,no,yes,2.258,-1.621,1.224,-1.62,0.373,0.647,0.373,0.556,-0.057,0.558,0.882,1.431,0.883,0.332,False.
CO,-1.056,1.719,331-3842,no,no,-0.592,-0.481,-0.42,-0.481,0.089,-0.608,0.09,-1.708,-0.568,-1.709,0.811,2.243,0.817,-0.428,False.
ND,-0.353,-0.524,343-4147,yes,yes,2.331,0.768,-1.068,0.768,-0.865,-1.311,-0.866,0.426,1.221,0.427,0.452,-0.601,0.458,-0.428,False.
NY,-2.011,-0.524,335-2274,no,no,-0.592,1.192,-0.969,1.192,-0.65,0.848,-0.65,1.595,-0.67,1.596,-1.303,-1.414,-1.306,-0.428,False.
WI,1.028,-0.689,343-3227,no,yes,1.162,1.102,0.128,1.103,1.675,-1.763,1.674,1.104,0.301,1.103,-0.264,-0.195,-0.258,-1.188,False.
WY,-0.981,-0.524,336-6907,no,no,-0.592,-0.135,1.573,-0.135,0.582,-0.006,0.582,0.54,0.454,0.541,0.273,0.212,0.273,-1.188,False.
OR,1.204,-0.524,331-1391,no,no,-0.592,1.152,-0.869,1.152,0.876,-0.156,0.876,0.37,-1.028,0.369,-0.085,-0.601,-0.086,1.093,True.
CO,-1.182,1.719,360-1643,no,yes,2.258,-1.142,-0.919,-1.142,-0.824,-2.014,-0.824,0.703,0.659,0.703,0.381,2.243,0.379,0.332,False.
LA,0.275,1.719,410-2518,no,no,-0.592,-0.097,1.324,-0.096,1.15,-1.462,1.15,-0.601,1.017,-0.602,0.381,1.024,0.379,-0.428,False.
AL,-0.83,1.719,344-4970,no,no,-0.592,-0.413,-0.869,-0.413,0.393,-0.759,0.394,0.357,1.477,0.356,0.631,1.024,0.631,-0.428,False.
TX,2.51,-0.524,408-1486,no,yes,0.943,0.224,-0.171,0.224,0.752,-0.96,0.751,-1.676,1.272,-1.678,1.742,-0.601,1.745,-0.428,False.
PA,-0.328,1.719,396-1648,no,no,-0.592,0.706,-1.218,0.705,-0.625,-2.014,-0.625,-1.182,-0.057,-1.182,-0.801,-1.414,-0.802,-0.428,False.
IL,-0.403,-0.524,391-2022,no,yes,1.527,-0.646,-0.171,-0.646,-1.203,0.095,-1.203,-0.701,2.448,-0.703,0.237,-0.601,0.233,-0.428,False.
DE,-1.257,-0.524,420-6465,yes,no,-0.592,-0.481,0.377,-0.481,0.63,-0.759,0.63,0.264,-0.414,0.264,1.384,-0.195,1.387,-1.188,True.
MO,-1.408,1.719,398-2628,no,yes,1.527,-0.807,0.178,-0.807,0.424,0.044,0.424,0.687,-0.414,0.686,-0.837,0.618,-0.842,0.332,False.
AR,0.375,1.719,409-5519,no,no,-0.592,-0.35,-1.567,-0.35,-1.069,0.295,-1.068,1.719,2.243,1.719,-0.73,0.212,-0.736,-1.188,False.
OH,1.129,-0.689,391-8554,no,yes,1.673,0.417,-0.47,0.418,0.797,0.396,0.797,-0.618,-1.181,-0.619,-0.873,-1.008,-0.869,-0.428,False.
WI,-0.956,1.719,395-1693,no,yes,1.892,-0.506,0.925,-0.507,0.515,-0.458,0.514,-0.102,0.148,-0.101,0.739,0.212,0.737,-0.428,False.
GA,0.802,1.719,393-3194,no,no,-0.592,0.875,-0.52,0.875,-2.52,1.751,-2.521,-1.712,-0.057,-1.714,-1.984,1.024,-1.983,-1.188,False.
KY,0.601,-0.689,328-3402,no,no,-0.592,0.217,0.726,0.217,0.091,0.396,0.092,0.184,1.17,0.185,-0.372,-0.601,-0.378,0.332,False.
OH,-0.73,1.719,411-4781,no,no,-0.592,-0.751,0.526,-0.751,0.209,0.095,0.21,-0.423,-0.465,-0.422,0.202,-0.601,0.206,-0.428,False.
TN,0.727,-0.689,401-2581,no,no,-0.592,-0.969,0.078,-0.969,0.117,0.346,0.118,0.61,-0.057,0.611,-1.482,0.618,-1.479,-1.188,False.
SD,-0.102,-0.524,385-1214,no,no,-0.592,-0.205,-0.67,-0.205,1.148,0.245,1.148,1.561,1.17,1.56,-1.052,-0.195,-1.054,-0.428,False.
NY,-1.182,-0.524,348-6853,no,no,-0.592,1.962,-1.367,1.961,0.438,0.396,0.438,0.056,0.352,0.057,0.452,0.212,0.458,-0.428,True.
GA,1.48,-0.524,341-8412,no,yes,1.527,-0.279,1.025,-0.279,1.219,0.396,1.22,-1.524,1.579,-1.525,1.778,-0.195,1.772,-0.428,False.
TX,-0.554,-0.524,330-8142,no,no,-0.592,-0.657,-0.52,-0.657,-1.285,-0.458,-1.286,0.228,1.477,0.229,0.99,-0.195,0.989,-0.428,False.
WV,-0.228,-0.524,361-1404,no,yes,2.842,-0.701,-0.271,-0.701,0.136,1.5,0.136,0.054,-0.261,0.053,-0.013,2.65,-0.019,-1.188,False.
MI,-1.056,-0.524,375-9671,no,no,-0.592,0.45,-1.766,0.45,0.913,1.149,0.913,0.273,-0.312,0.273,0.631,-0.195,0.631,-0.428,False.
ND,0.777,1.719,372-1824,no,no,-0.592,-0.304,-1.018,-0.305,-0.658,-0.508,-0.657,-2.242,-0.517,-2.241,-1.446,2.243,-1.452,-0.428,False.
NE,-2.011,1.719,408-3606,no,no,-0.592,0.83,0.477,0.83,0.852,0.546,0.853,0.402,-0.363,0.4,0.166,-0.195,0.166,-1.188,False.
SD,-0.203,-0.524,333-3595,no,no,-0.592,-0.067,0.128,-0.067,-0.025,1.5,-0.026,1.246,-0.21,1.248,-0.622,0.618,-0.616,0.332,False.
NJ,1.154,-0.524,379-7009,no,yes,2.039,1.367,-1.118,1.366,0.535,0.245,0.535,-2.034,1.272,-2.034,1.276,1.024,1.281,2.613,False.
AK,-0.002,1.719,411-4940,no,no,-0.592,-0.09,0.227,-0.09,1.203,-1.261,1.203,0.181,-0.363,0.18,-0.622,0.212,-0.616,-0.428,False.
CT,0.601,-0.524,409-7523,yes,no,-0.592,0.138,0.875,0.138,-0.794,0.546,-0.794,1.244,0.608,1.244,-0.228,-1.008,-0.232,-1.188,True.
CO,-0.956,-0.524,408-6725,no,no,-0.592,0.588,-0.819,0.588,0.59,1.852,0.591,0.321,-0.057,0.321,0.166,1.837,0.166,1.093,False.
MD,0.149,-0.524,350-2384,no,no,-0.592,1.141,0.078,1.14,-1.461,0.848,-1.46,-0.302,-0.414,-0.303,0.524,0.618,0.525,-1.188,False.
ND,0.224,-0.689,348-1706,no,no,-0.592,0.3,0.128,0.3,-0.025,1.149,-0.026,-1.285,-1.488,-1.283,0.954,-1.414,0.949,1.093,False.
NH,-0.454,-0.524,415-6145,no,no,-0.592,0.946,-0.022,0.946,0.186,-0.809,0.185,0.327,0.301,0.325,0.775,-1.008,0.777,1.093,False.
MN,0.4,-0.689,373-3731,no,no,-0.592,-0.334,0.178,-0.334,-0.092,0.948,-0.091,1.858,0.557,1.859,1.276,-1.008,1.281,-0.428,False.
KY,0.576,-0.524,341-3349,no,no,-0.592,0.261,0.128,0.261,0.789,0.797,0.79,0.527,2.703,0.528,0.596,0.212,0.591,-1.188,False.
NH,0.35,1.719,399-8859,no,no,-0.592,-1.287,2.37,-1.287,0.45,-0.658,0.449,0.78,-0.21,0.778,1.849,1.431,1.852,1.093,False.
CO,1.38,-0.689,377-4518,yes,no,-0.592,1.785,0.925,1.785,0.736,0.295,0.737,-2.106,-0.21,-2.105,-0.694,-0.601,-0.696,-0.428,False.
KY,-0.303,-0.689,341-1594,no,no,-0.592,0.226,-0.869,0.227,-0.737,-0.608,-0.736,-0.616,1.937,-0.615,-1.482,-0.601,-1.479,-1.188,False.
KY,-0.73,-0.524,418-8770,no,no,-0.592,0.342,2.321,0.342,0.314,1.048,0.315,-1.742,1.272,-1.74,1.026,-0.195,1.029,-1.188,False.
IN,-0.002,-0.524,332-9118,no,yes,2.477,0.54,-0.919,0.54,-0.814,-1.311,-0.815,-0.381,-0.006,-0.382,-0.264,-0.601,-0.258,-1.188,False.
OR,-1.207,-0.524,386-1418,no,no,-0.592,0.092,-0.121,0.093,0.304,1.249,0.303,-1.182,0.812,-1.182,2.924,-0.601,2.926,0.332,False.
