State,Account Length,Area Code,Phone,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn?
NC,High,Low,340-1876,no,yes,High,High,High,High,High,High,High,High,High,High,Low,Low,High,Low,True.
MO,Low,,383-6095,no,no,Low,Low,High,Low,High,High,High,Low,High,Low,High,Low,High,High,True.
KS,Low,,413-1061,no,yes,High,Low,High,Low,Low,High,Low,High,High,High,High,Low,High,Low,False.
KY,High,Low,343-5347,no,no,Low,Low,High,High,High,Low,High,High,High,High,Low,Low,Low,Low,False.
DE,Low,Low,376-4861,no,no,Low,High,High,High,Low,High,Low,High,Low,High,Low,Low,Low,Low,False.
WI,Low,,417-2265,no,no,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,High,Low,High,Low,False.
CO,Low,Low,419-7415,no,no,Low,Low,High,Low,High,Low,High,Low,High,Low,High,Low,High,Low,False.
NM,Low,Low,407-2259,no,no,Low,High,High,High,High,High,High,High,High,High,High,Low,High,Low,True.
DE,High,,333-2906,no,no,Low,High,High,High,High,High,High,Low,Low,Low,High,Low,High,Low,False.
IL,Low,,360-7477,no,no,Low,Low,High,Low,High,High,High,High,High,High,Low,Low,Low,Low,False.
WA,Low,Low,342-5243,no,no,Low,High,High,High,High,Low,High,Low,High,High,Low,Low,Low,Low,False.
MA,Low,Low,417-3999,yes,yes,Low,Low,High,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,True.
OH,High,Low,379-1720,yes,no,Low,High,High,High,High,Low,High,Low,Low,Low,Low,Low,Low,Low,True.
TN,Low,Low,368-3117,yes,no,Low,Low,High,Low,High,High,High,Low,Low,Low,Low,Low,High,Low,False.
MA,Low,,352-5000,no,no,Low,High,High,High,High,Low,High,Low,Low,High,High,Low,High,Low,False.
MI,High,Low,405-7676,no,no,Low,Low,High,Low,High,High,High,Low,Low,Low,Low,Low,Low,High,True.
TX,Low,,361-2349,no,no,Low,Low,Low,Low,High,High,High,High,High,High,Low,Low,High,Low,True.
NH,High,Low,383-2901,yes,yes,High,High,High,High,Low,High,Low,High,Low,High,High,Low,High,Low,False.
MD,High,Low,369-7049,no,no,Low,High,High,High,High,High,High,Low,Low,Low,Low,Low,High,Low,False.
MS,Low,Low,387-5533,no,no,Low,High,High,High,High,High,High,High,Low,High,High,Low,High,Low,True.
AZ,Low,Low,362-3660,no,no,Low,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,False.
IN,Low,Low,357-3577,no,no,Low,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,False.
NY,Low,,394-3312,yes,no,Low,Low,Low,Low,Low,Low,Low,High,Low,High,Low,Low,Low,Low,False.
WI,Low,,395-8330,no,yes,High,High,High,High,Low,High,Low,Low,Low,Low,High,Low,High,Low,False.
WV,Low,,373-8895,no,no,Low,Low,High,Low,High,High,High,Low,High,Low,Low,Low,Low,Low,False.
NY,Low,Low,386-4581,no,no,Low,Low,High,Low,High,High,High,Low,Low,Low,High,Low,High,Low,False.
OK,Low,Low,354-8191,no,no,Low,Low,High,Low,High,High,High,High,High,High,Low,Low,Low,Low,False.
NC,Low,Low,359-7562,yes,no,Low,High,High,High,Low,High,Low,High,High,High,High,Low,High,Low,False.
KY,Low,Low,359-4336,no,no,Low,High,High,High,High,High,High,Low,High,High,High,Low,High,Low,True.
TX,Low,,336-9901,no,no,Low,Low,High,Low,Low,High,Low,Low,High,High,Low,Low,High,Low,False.
CT,Low,Low,406-3069,no,no,Low,Low,High,Low,Low,Low,Low,High,High,High,High,Low,High,High,True.
NE,Low,Low,334-6519,no,no,Low,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,True.
HI,High,Low,361-8113,yes,yes,High,High,Low,High,High,Low,High,Low,Low,High,High,Low,High,Low,False.
SC,High,,347-9769,no,yes,High,Low,Low,Low,Low,High,Low,Low,Low,Low,High,Low,High,Low,False.
AK,Low,,352-9130,yes,yes,Low,Low,Low,Low,High,High,High,Low,Low,Low,High,Low,High,Low,False.
SD,Low,Low,378-4557,no,no,Low,High,High,High,High,High,High,Low,Low,Low,High,Low,High,Low,False.
ID,High,,360-8919,no,no,Low,Low,High,Low,Low,Low,Low,High,High,High,Low,Low,Low,Low,False.
OK,Low,,405-4109,yes,yes,High,Low,High,Low,Low,High,Low,Low,Low,Low,High,Low,High,Low,True.
WA,Low,Low,381-2498,no,no,Low,High,High,High,High,Low,High,Low,High,Low,High,Low,High,Low,False.
SD,Low,Low,357-5696,no,no,Low,Low,High,Low,Low,High,Low,Low,Low,Low,High,High,High,Low,True.
OH,High,Low,412-2947,no,no,Low,High,High,High,High,Low,High,Low,Low,Low,High,Low,High,High,False.
VA,High,Low,363-3571,no,no,Low,High,High,High,Low,Low,Low,High,Low,High,High,Low,High,Low,False.
WI,High,Low,405-5403,yes,no,Low,High,High,High,High,High,High,Low,High,Low,High,Low,High,Low,True.
IN,Low,,330-9354,no,no,Low,High,High,High,High,High,High,High,Low,High,Low,Low,High,Low,True.
NM,Low,Low,396-7091,no,no,Low,Low,High,Low,Low,High,Low,High,High,High,High,Low,High,Low,False.
HI,Low,Low,398-3004,no,yes,Low,High,High,High,Low,High,Low,Low,High,High,High,Low,High,Low,False.
KY,High,Low,400-4020,no,no,Low,Low,High,Low,High,High,High,High,Low,High,High,Low,High,Low,False.
OH,Low,Low,356-3448,no,yes,High,High,Low,High,High,High,High,High,High,High,High,Low,High,Low,False.
VT,High,Low,335-2019,no,no,Low,High,High,High,High,High,High,High,Low,High,Low,Low,Low,Low,True.
AZ,High,Low,332-6633,no,yes,High,Low,High,Low,Low,Low,Low,High,Low,High,High,Low,High,Low,False.
VT,Low,,359-7648,no,no,Low,High,High,High,High,Low,High,High,Low,High,High,Low,High,Low,False.
MO,High,Low,412-9190,no,no,Low,High,High,High,High,High,High,Low,High,Low,High,Low,High,Low,False.
AL,Low,Low,368-9007,no,no,Low,High,Low,High,High,Low,High,High,Low,High,High,Low,High,Low,False.
NJ,Low,,384-5632,yes,yes,High,High,High,High,Low,High,Low,Low,High,Low,High,Low,High,Low,True.
WA,High,Low,352-6068,no,yes,High,Low,High,Low,High,High,High,Low,High,Low,High,Low,High,High,True.
NY,Low,Low,343-9645,no,no,Low,High,High,High,Low,High,Low,High,Low,High,Low,Low,Low,Low,False.
DC,Low,Low,384-7873,no,yes,High,Low,High,Low,Low,High,Low,Low,Low,Low,High,Low,High,Low,False.
NE,Low,Low,396-2187,no,yes,High,High,High,High,High,High,High,High,High,High,High,Low,High,Low,False.
MA,Low,Low,383-5109,no,yes,High,Low,High,Low,Low,High,Low,High,High,High,High,Low,High,Low,False.
VT,High,Low,377-7843,no,yes,High,High,High,High,High,High,High,Low,Low,High,High,Low,High,Low,False.
NM,High,Low,382-7999,no,no,Low,Low,High,Low,High,High,High,High,Low,High,Low,Low,Low,Low,False.
CO,Low,Low,328-1222,no,no,Low,High,Low,High,High,Low,High,High,Low,High,Low,Low,High,High,False.
NH,Low,Low,371-1727,no,no,Low,Low,High,Low,Low,High,Low,High,High,High,High,Low,High,High,True.
IL,Low,,369-8871,no,no,Low,High,High,High,Low,High,Low,Low,Low,Low,Low,Low,Low,Low,False.
UT,Low,Low,335-9726,no,yes,High,Low,Low,Low,Low,High,Low,Low,High,Low,High,Low,High,Low,False.
WV,High,Low,357-3709,no,no,Low,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,False.
NJ,Low,Low,422-9964,no,no,Low,High,High,High,Low,High,Low,High,Low,High,High,Low,High,Low,False.
NM,Low,,366-9211,no,no,Low,Low,High,Low,High,High,High,High,High,High,High,Low,High,Low,False.
ND,High,Low,384-9033,no,no,Low,High,High,High,Low,High,High,High,High,High,High,Low,High,Low,False.
WA,Low,Low,382-4932,no,no,Low,Low,High,Low,High,High,High,High,High,High,High,Low,High,High,True.
NM,Low,Low,404-7518,no,no,Low,High,High,High,High,High,High,High,High,High,Low,Low,High,Low,False.
DE,High,Low,353-1954,no,no,Low,Low,High,Low,High,High,High,Low,High,Low,Low,Low,High,Low,False.
GA,Low,Low,391-7166,no,no,Low,High,High,High,Low,High,Low,Low,Low,Low,High,Low,High,High,False.
HI,High,Low,370-9000,no,no,Low,High,High,High,Low,High,Low,High,High,High,High,Low,High,Low,False.
CT,High,Low,332-3642,no,no,Low,Low,High,Low,High,High,High,High,Low,High,High,Low,High,Low,False.
NJ,Low,Low,412-3898,no,no,Low,High,High,High,High,High,High,High,Low,High,High,Low,High,Low,False.
ME,Low,Low,366-5640,no,no,Low,Low,High,Low,High,High,High,Low,Low,Low,High,Low,High,Low,False.
OK,Low,,356-2302,no,no,Low,High,High,High,Low,High,Low,Low,Low,Low,High,Low,High,Low,False.
TN,Low,,345-9018,no,no,Low,Low,Low,Low,High,High,High,Low,Low,Low,High,Low,High,Low,False.
WY,Low,Low,365-6205,no,no,Low,High,High,High,Low,High,Low,High,Low,High,High,Low,High,Low,False.
NY,High,Low,337-1151,no,no,Low,Low,High,Low,High,High,High,High,Low,High,High,Low,High,Low,False.
DE,Low,,374-4664,yes,no,Low,High,High,High,High,Low,High,Low,High,Low,Low,Low,Low,Low,False.
RI,Low,Low,396-9656,no,no,Low,Low,High,Low,High,Low,High,High,High,High,Low,Low,High,Low,False.
PA,Low,Low,377-5043,no,no,Low,High,High,High,High,Low,High,High,Low,High,High,Low,High,Low,True.
HI,Low,Low,401-7359,no,no,Low,High,High,High,High,High,High,Low,High,High,Low,Low,High,Low,True.
MD,Low,Low,375-2184,yes,yes,High,Low,High,Low,Low,High,Low,High,Low,High,High,Low,High,Low,True.
VA,Low,Low,367-6005,no,no,Low,Low,High,Low,Low,High,Low,Low,High,Low,High,Low,High,Low,False.
IN,Low,Low,364-2166,no,yes,High,High,High,High,Low,High,Low,Low,High,Low,High,Low,High,Low,False.
OR,High,Low,414-4741,no,yes,High,Low,High,Low,High,High,High,High,Low,High,Low,Low,Low,Low,False.
AZ,Low,,403-9719,no,no,Low,Low,High,Low,High,Low,High,Low,High,Low,Low,Low,High,Low,True.
WI,High,Low,371-8452,no,no,Low,Low,High,Low,Low,Low,Low,High,Low,High,Low,Low,High,Low,False.
VA,High,Low,392-6239,no,no,Low,High,High,High,Low,High,Low,High,High,High,Low,Low,Low,Low,False.
MO,Low,Low,410-5250,no,no,Low,High,High,High,High,High,High,High,Low,High,Low,Low,High,Low,False.
NV,High,,336-1574,no,no,Low,Low,High,Low,Low,High,Low,High,Low,High,High,Low,High,Low,False.
HI,High,Low,406-8324,no,yes,High,Low,High,High,High,Low,High,High,Low,High,Low,Low,Low,Low,False.
WA,Low,Low,411-7110,no,no,Low,High,Low,High,High,Low,High,Low,Low,Low,Low,Low,High,Low,False.
IL,Low,Low,341-9907,no,no,Low,High,Low,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,False.
IL,Low,,400-8952,no,no,Low,High,High,High,High,High,High,High,Low,High,Low,Low,Low,Low,False.
LA,High,Low,333-9266,no,no,Low,Low,High,Low,High,High,High,High,High,High,Low,Low,Low,Low,False.
WI,Low,Low,419-4894,no,no,Low,Low,High,Low,High,Low,High,Low,Low,Low,High,Low,High,Low,False.
TX,Low,Low,364-9904,no,no,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,High,True.
MI,High,Low,394-3048,yes,yes,High,Low,High,Low,Low,High,High,Low,Low,Low,High,Low,High,Low,False.
NC,High,Low,352-6265,no,no,Low,High,Low,High,High,High,High,High,High,High,Low,Low,Low,Low,False.
WA,High,Low,357-3187,no,no,Low,High,High,High,High,High,High,High,High,High,High,Low,High,Low,False.
ND,Low,,373-8483,no,no,Low,High,High,High,High,High,High,Low,High,Low,High,High,High,Low,True.
NE,High,Low,375-9930,no,no,Low,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,False.
MS,Low,,352-6282,no,yes,High,High,High,High,High,High,High,Low,Low,Low,High,Low,High,Low,False.
KY,High,Low,396-2945,no,no,Low,High,Low,High,High,High,High,Low,High,Low,High,Low,High,Low,False.
RI,Low,,412-3527,no,no,Low,Low,High,Low,Low,High,Low,Low,Low,Low,High,Low,High,Low,False.
NY,Low,,328-4231,no,yes,High,High,Low,High,High,High,High,Low,Low,High,High,Low,High,Low,False.
TX,Low,,413-9055,no,no,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,High,High,High,Low,False.
DE,Low,Low,363-8755,no,no,Low,Low,High,Low,High,High,High,Low,Low,Low,High,Low,High,Low,False.
NM,Low,Low,388-8891,no,no,Low,Low,Low,Low,High,High,High,High,Low,High,High,Low,High,Low,False.
RI,High,Low,360-1776,no,no,Low,Low,High,Low,High,High,High,Low,High,Low,High,Low,High,Low,False.
MS,High,,411-3578,no,no,Low,High,High,High,High,High,High,Low,Low,Low,High,Low,High,Low,False.
NY,High,,399-7268,no,no,Low,High,High,High,Low,High,Low,High,High,High,High,Low,High,Low,True.
NE,Low,Low,350-1532,no,no,Low,Low,High,Low,High,High,High,High,Low,High,Low,Low,Low,Low,False.
WI,High,Low,359-2197,no,no,Low,Low,Low,Low,High,High,High,Low,High,Low,Low,High,High,Low,False.
KY,Low,Low,407-9290,no,no,Low,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,False.
SD,Low,,358-6672,no,yes,Low,Low,Low,Low,High,High,High,High,High,High,High,Low,High,Low,False.
VA,Low,,393-4621,no,no,Low,Low,High,Low,High,High,High,Low,Low,High,High,Low,High,High,False.
KS,Low,Low,336-7357,no,yes,High,Low,High,High,High,High,High,High,Low,High,Low,Low,High,Low,False.
ND,High,Low,351-1466,no,no,Low,Low,High,Low,High,High,High,Low,Low,Low,High,Low,High,Low,False.
CO,Low,,394-6668,no,yes,Low,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,High,False.
KY,Low,Low,403-2673,no,yes,Low,Low,High,Low,Low,Low,Low,High,Low,High,Low,Low,High,High,True.
WA,Low,Low,355-1735,no,no,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low,False.
NV,High,Low,416-7679,no,yes,High,High,High,High,High,Low,High,High,High,High,High,Low,High,Low,False.
SC,Low,Low,340-4972,yes,no,Low,High,High,High,High,High,High,Low,Low,Low,High,Low,High,Low,True.
RI,Low,,417-4826,yes,no,Low,High,High,High,Low,Low,Low,Low,Low,Low,High,Low,High,Low,True.
ID,Low,,408-6676,no,no,Low,High,High,High,Low,Low,High,Low,Low,High,Low,Low,Low,Low,False.
KY,Low,Low,417-6683,no,no,Low,High,High,High,Low,Low,Low,High,High,High,High,Low,High,High,False.
ME,Low,,331-6270,no,no,Low,Low,High,Low,High,High,High,High,High,High,Low,Low,Low,Low,False.
SD,High,Low,404-9754,no,no,Low,Low,Low,Low,High,High,High,Low,Low,Low,High,Low,High,Low,False.
SC,Low,,364-9425,no,yes,Low,Low,High,Low,High,High,High,High,Low,High,Low,Low,High,Low,False.
TN,Low,Low,339-6477,no,no,Low,High,High,High,High,High,High,Low,Low,Low,High,Low,High,Low,True.
MT,Low,Low,362-2787,no,yes,Low,Low,High,Low,High,High,High,Low,High,Low,Low,Low,High,Low,False.
WI,Low,Low,405-9233,no,no,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,High,Low,High,Low,False.
AK,Low,Low,416-1845,no,no,Low,Low,High,Low,Low,High,Low,Low,High,Low,High,Low,High,Low,False.
AZ,Low,Low,385-9657,no,no,Low,Low,Low,Low,High,High,High,High,High,High,High,Low,High,Low,False.
MT,High,Low,420-5652,no,yes,High,Low,Low,Low,High,High,High,High,Low,High,High,Low,High,Low,False.
DE,Low,Low,415-1141,no,no,Low,Low,High,Low,High,High,High,High,High,High,High,Low,High,Low,False.
VA,High,,334-5634,no,no,Low,Low,High,Low,High,Low,High,Low,High,Low,High,Low,High,Low,False.
MA,Low,,403-4200,no,no,Low,High,Low,High,Low,High,Low,Low,Low,Low,Low,Low,Low,Low,False.
IN,Low,,357-7893,no,no,Low,High,High,High,High,Low,High,High,High,High,Low,Low,Low,Low,False.
MD,Low,,369-2899,no,no,Low,Low,High,Low,Low,High,Low,Low,Low,Low,High,Low,High,Low,False.
NV,Low,,381-1026,no,yes,High,High,High,High,High,High,High,High,High,High,High,Low,High,Low,False.
CO,Low,Low,388-8722,no,no,Low,High,High,High,High,High,High,Low,High,Low,Low,Low,Low,Low,False.
KS,Low,Low,418-3135,no,no,Low,High,High,High,Low,Low,Low,Low,Low,Low,High,Low,High,Low,False.
AR,Low,Low,380-3974,no,no,Low,Low,High,Low,High,High,High,Low,Low,Low,High,Low,High,Low,False.
WY,High,Low,338-7232,no,no,Low,Low,High,Low,High,High,High,Low,Low,Low,High,Low,High,Low,False.
PA,Low,Low,334-5223,no,no,Low,Low,High,Low,Low,High,Low,Low,High,Low,High,Low,High,Low,False.
TX,Low,Low,340-8323,no,no,Low,High,High,High,Low,Low,High,High,High,High,High,High,High,Low,True.
NY,High,Low,337-6851,no,no,Low,Low,High,High,High,High,High,High,High,High,High,Low,High,Low,False.
OR,Low,Low,344-5973,yes,no,Low,High,High,High,Low,High,Low,Low,High,Low,High,Low,High,Low,False.
CA,Low,,335-2261,no,no,Low,High,High,High,High,Low,High,High,Low,High,High,Low,High,High,False.
NY,Low,Low,343-1458,no,no,Low,Low,High,Low,High,Low,High,Low,Low,Low,High,Low,High,Low,False.
AR,Low,,415-4875,no,yes,High,High,High,High,Low,High,Low,High,Low,High,Low,Low,Low,Low,False.
MI,Low,,381-2726,no,no,Low,High,High,High,High,High,High,Low,High,Low,Low,Low,Low,Low,False.
OK,Low,Low,395-3852,no,yes,High,High,High,High,High,High,High,Low,Low,Low,High,Low,High,Low,False.
TX,Low,Low,358-7914,no,no,Low,Low,High,Low,High,High,High,Low,High,Low,Low,Low,High,Low,False.
NC,Low,Low,332-6958,no,no,Low,Low,High,Low,High,High,High,Low,Low,Low,High,Low,High,Low,False.
ID,Low,Low,355-1019,no,no,Low,High,High,High,High,High,High,Low,High,Low,Low,Low,High,Low,False.
IL,High,Low,382-9447,no,no,Low,High,High,High,Low,High,Low,Low,High,Low,Low,Low,Low,Low,False.
OR,Low,Low,386-8536,no,no,Low,High,High,High,High,High,High,Low,Low,Low,High,Low,High,Low,False.
SD,Low,,363-3818,no,no,Low,High,Low,High,Low,High,Low,Low,Low,Low,High,Low,High,Low,False.
NE,Low,Low,360-6416,no,no,Low,High,High,High,Low,High,Low,Low,Low,Low,High,Low,High,Low,False.
RI,Low,,332-8764,no,no,Low,High,High,High,High,Low,High,Low,High,Low,Low,Low,High,Low,False.
MD,High,Low,398-4814,no,yes,High,Low,High,Low,Low,High,Low,Low,High,Low,High,Low,High,Low,False.
ID,High,Low,410-5963,no,yes,Low,Low,High,Low,High,High,High,Low,High,High,Low,High,Low,Low,False.
ME,Low,Low,399-6642,no,yes,High,High,High,High,High,High,High,Low,Low,Low,High,Low,High,Low,False.
SD,Low,Low,390-9986,no,no,Low,High,Low,High,High,High,High,High,Low,High,Low,Low,Low,Low,False.
NY,Low,Low,391-1793,no,yes,High,High,High,High,Low,High,High,Low,High,High,High,Low,High,Low,False.
DE,Low,Low,352-5542,no,no,Low,Low,Low,Low,High,High,High,Low,Low,Low,High,Low,High,Low,False.
OK,Low,Low,386-8118,no,no,Low,High,High,High,Low,High,Low,Low,Low,Low,High,Low,High,Low,False.
SC,High,Low,394-9825,no,yes,Low,Low,High,Low,High,High,High,Low,Low,Low,High,Low,High,Low,False.
IN,Low,,382-4952,no,no,Low,Low,High,Low,High,High,High,Low,High,Low,High,Low,High,Low,False.
NV,Low,Low,387-2698,no,no,Low,Low,High,Low,High,High,High,High,High,High,High,Low,High,Low,False.
IL,Low,Low,417-1360,yes,yes,High,Low,High,Low,High,High,High,High,Low,High,High,Low,High,Low,False.
SD,Low,,408-4836,no,no,Low,High,High,High,Low,High,Low,High,High,High,Low,Low,High,Low,True.
OK,High,Low,374-8329,yes,no,Low,Low,Low,Low,High,High,High,Low,High,Low,High,High,High,Low,True.
KS,Low,Low,363-8424,no,yes,High,High,Low,High,High,High,High,Low,High,Low,High,Low,High,Low,False.
IA,High,,408-8910,no,no,Low,Low,Low,Low,High,High,High,Low,High,High,High,Low,High,High,False.
NJ,High,Low,399-3840,no,no,Low,Low,High,Low,High,Low,High,Low,Low,Low,High,High,High,Low,False.
NJ,High,Low,367-8692,no,no,Low,High,High,High,High,Low,High,High,Low,High,High,Low,High,Low,True.
MT,Low,Low,387-4504,no,no,Low,Low,High,Low,High,High,High,High,High,High,High,Low,High,Low,False.
IA,Low,,328-2647,no,no,Low,High,High,High,High,Low,High,High,Low,High,Low,Low,High,Low,False.
WA,High,Low,369-7903,no,no,Low,High,High,High,Low,High,High,Low,High,Low,Low,Low,Low,Low,False.
NE,Low,Low,399-6852,no,no,Low,Low,High,Low,High,High,High,Low,High,Low,Low,Low,Low,Low,False.
TX,High,Low,335-4888,no,no,Low,High,High,High,High,High,High,High,High,High,High,Low,High,Low,True.
MS,Low,Low,344-2260,no,yes,Low,Low,High,Low,High,High,High,Low,High,Low,High,Low,High,Low,False.
IA,Low,,349-4070,no,yes,Low,Low,High,Low,Low,High,Low,High,Low,High,High,Low,High,Low,False.
WI,Low,Low,394-6505,no,yes,High,High,Low,High,High,Low,High,Low,Low,Low,High,Low,High,Low,False.
MT,Low,Low,419-3612,no,yes,High,High,Low,High,High,High,High,Low,Low,Low,High,Low,High,Low,False.
GA,Low,Low,356-1952,no,no,Low,Low,High,Low,High,High,High,Low,Low,Low,Low,Low,Low,Low,False.
MT,Low,,416-7866,yes,yes,High,High,High,High,Low,High,Low,High,High,High,High,High,High,Low,False.
ND,Low,Low,398-1759,no,no,Low,High,High,High,High,High,High,Low,Low,Low,High,Low,High,High,False.
VT,Low,Low,338-9950,no,no,Low,Low,High,Low,High,High,High,High,High,High,High,Low,High,Low,False.
SD,Low,,412-7278,no,no,Low,High,High,High,Low,High,High,High,Low,High,High,Low,High,Low,False.
OH,High,,347-1263,no,yes,High,Low,High,Low,Low,High,Low,High,High,High,High,Low,High,Low,False.
OH,Low,Low,386-5684,no,yes,High,High,High,High,High,High,High,High,Low,High,Low,Low,Low,Low,False.
MT,Low,Low,334-4354,no,no,Low,High,Low,High,Low,High,Low,High,Low,High,Low,Low,Low,Low,False.
IL,Low,Low,398-5970,yes,no,Low,High,High,High,Low,High,Low,High,Low,High,Low,Low,High,Low,False.
NV,High,Low,330-3429,no,no,Low,Low,High,Low,High,High,High,High,High,High,High,Low,High,Low,False.
UT,Low,Low,418-4637,no,no,Low,High,High,High,High,High,High,Low,High,Low,High,Low,High,Low,False.
NH,Low,Low,393-7322,no,no,Low,Low,High,Low,High,High,High,Low,High,Low,Low,Low,Low,Low,False.
LA,Low,Low,353-5557,no,no,Low,High,High,High,Low,Low,Low,Low,Low,Low,High,Low,High,Low,False.
VT,Low,Low,411-5334,no,no,Low,Low,High,Low,High,High,High,Low,High,Low,High,Low,High,Low,False.
NY,Low,Low,398-8588,no,yes,Low,Low,High,Low,Low,High,High,High,Low,High,High,Low,High,Low,False.
CT,Low,Low,374-7285,no,no,Low,High,Low,High,High,High,High,High,High,High,High,Low,High,Low,False.
KS,Low,Low,379-7215,no,no,Low,High,High,High,High,High,High,High,Low,High,Low,Low,High,Low,True.
MI,High,,357-7875,no,yes,High,High,High,High,High,Low,High,High,High,High,Low,Low,Low,Low,False.
SD,High,,393-9677,no,yes,High,High,High,High,High,High,High,Low,Low,Low,High,Low,High,Low,False.
ME,High,Low,345-9598,no,no,Low,Low,High,Low,High,High,High,High,High,High,High,Low,High,Low,False.
MD,Low,Low,353-3203,no,no,Low,Low,High,Low,Low,High,Low,High,High,High,High,Low,High,Low,False.
VA,Low,Low,330-7486,no,no,Low,Low,Low,Low,High,High,High,High,Low,High,Low,Low,High,Low,False.
NJ,Low,Low,397-6425,no,no,Low,High,Low,High,High,High,High,Low,Low,Low,High,Low,High,Low,False.
TN,Low,,338-1815,no,yes,High,Low,High,Low,High,High,High,High,High,High,High,Low,High,Low,False.
DC,Low,Low,406-5023,no,no,Low,Low,High,Low,High,High,High,Low,Low,Low,High,Low,High,High,False.
DC,Low,Low,368-2458,no,no,Low,Low,High,Low,Low,High,Low,Low,Low,Low,High,Low,High,Low,False.
OR,Low,Low,400-8375,no,no,Low,High,High,High,High,High,High,Low,High,Low,High,Low,High,Low,True.
RI,Low,Low,387-8201,no,no,Low,High,High,High,Low,Low,High,Low,High,Low,High,Low,High,Low,False.
AK,High,,346-4360,no,no,Low,High,High,High,High,High,High,High,Low,High,Low,Low,Low,Low,False.
WI,High,Low,412-8811,no,no,Low,High,High,High,Low,High,Low,Low,Low,Low,Low,Low,Low,Low,False.
IN,High,Low,413-3990,no,no,Low,Low,High,Low,High,High,High,High,High,High,High,Low,High,Low,False.
MI,Low,Low,345-2448,no,no,Low,Low,High,Low,High,High,High,Low,High,Low,Low,Low,Low,Low,False.
ID,Low,,394-4512,no,yes,High,High,High,High,Low,High,Low,Low,High,High,Low,Low,High,Low,False.
NH,Low,Low,400-8538,yes,no,Low,High,High,High,High,Low,High,Low,High,High,High,Low,High,High,True.
MN,High,Low,412-8769,no,no,Low,High,High,High,Low,High,Low,High,High,High,High,Low,High,Low,False.
AZ,Low,Low,390-1552,no,no,Low,Low,High,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,False.
MN,High,Low,389-2477,no,no,Low,High,High,High,High,High,High,High,Low,High,High,Low,High,Low,False.
MO,Low,Low,389-4695,no,no,Low,High,Low,High,High,High,High,High,Low,High,High,Low,High,Low,False.
AL,Low,Low,406-8037,no,no,Low,Low,High,Low,Low,High,Low,High,Low,High,High,Low,High,Low,False.
PA,Low,Low,382-9138,no,yes,Low,High,High,High,High,High,High,High,Low,High,High,Low,High,Low,False.
AK,Low,,414-7942,no,no,Low,Low,High,Low,High,Low,High,Low,High,Low,Low,Low,High,Low,False.
MS,High,Low,348-7071,no,yes,Low,Low,Low,High,Low,High,High,High,Low,High,Low,Low,High,Low,False.
IA,Low,Low,404-2942,no,no,Low,Low,High,Low,Low,High,Low,High,Low,High,High,Low,High,Low,False.
WY,High,Low,348-3581,no,no,Low,Low,Low,Low,High,High,High,High,Low,High,High,Low,High,Low,False.
NE,Low,Low,327-6764,no,no,Low,Low,High,Low,High,High,High,High,High,High,High,Low,High,High,False.
ND,Low,Low,405-2831,no,no,Low,High,High,High,High,High,High,Low,Low,Low,High,Low,High,Low,False.
CT,Low,Low,416-4351,no,no,Low,Low,High,Low,High,Low,High,High,High,High,High,Low,High,Low,False.
NC,Low,Low,419-3196,no,yes,High,High,High,High,High,High,High,Low,Low,Low,High,Low,High,Low,False.
CT,Low,,411-6211,no,no,Low,High,Low,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,False.
ND,Low,Low,391-8369,no,no,Low,High,High,High,Low,High,Low,Low,Low,High,High,Low,High,Low,False.
WA,Low,Low,416-4464,no,no,Low,High,Low,High,High,Low,High,Low,High,Low,High,Low,High,Low,False.
NV,High,Low,347-1814,no,no,Low,High,High,High,Low,High,Low,Low,Low,Low,High,Low,High,Low,False.
CO,Low,Low,386-7337,no,no,Low,High,High,High,High,High,High,Low,High,Low,High,Low,High,Low,False.
KS,Low,,375-8505,no,yes,High,High,High,High,Low,High,Low,Low,Low,Low,High,Low,High,Low,False.
CO,Low,,407-5056,no,no,Low,Low,Low,Low,High,High,High,Low,Low,Low,High,Low,High,Low,False.
MO,Low,Low,367-8924,no,no,Low,Low,High,Low,High,High,High,Low,Low,Low,High,Low,High,Low,False.
MA,Low,,419-5171,no,no,Low,High,High,High,High,High,High,High,High,High,High,Low,High,Low,True.
